xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[2]/u,Absence of Certain Changes,1373,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[2]/u,Absence of Certain Changes,sst,125,"[0.340033088452524, 0.25501874999999996, 0.10797013888888889, 0.00029543261182124356]",2.0,174.0,0.340033088452524,0.25501874999999996,0.10797013888888889,0.00029543261182124356,0.340033088452524,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[2],". From the Company Balance Sheet Date to the Original Agreement Date: (i) the Company and the Subsidiaries have conducted the Business only in the Ordinary Course of Business except in connection with the Transactions and the consideration of other strategic alternatives to the Transactions that were not consummated, (ii) there has not occurred a Material Adverse Effect and (iii) neither the Company nor any Subsidiary has done, caused or permitted any of the actions that, if taken after the Original Agreement Date, would be prohibited under Section 4.2 (other than Section 4.2(d), (f), (k), (m), (o)(iii) and (o)(iv)).",1374,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[3],2.6.,1375,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[3],2.6.,ssn,126,"[0.3418746183995431, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,175.0,0.3418746183995431,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.3418746183995431,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[3]/u,Litigation,1376,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[3]/u,Litigation,sst,127,"[0.3418746183995431, 0.25552847222222225, 0.03882923611111111, 0.00029543261182124356]",2.0,176.0,0.3418746183995431,0.25552847222222225,0.03882923611111111,0.00029543261182124356,0.3418746183995431,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[3],". As of the Original Agreement Date, there is no Legal Proceeding pending (with respect to which the Company or any of its Subsidiaries has received notice) before any Governmental Entity, or to the knowledge of the Company, threatened against the Company or any Subsidiary or any of their respective assets or properties or any of their respective directors, officers or employees (in their capacities as such or relating to their employment, services or relationship with the Company or any Subsidiary) that would reasonably be expected to result in obligations or liabilities of the Company or the Subsidiaries in excess of $1,000,000, (ii) is related to the Company Intellectual Property or (iii) would otherwise reasonably be expected to be material to the Company and the Subsidiaries, taken as a whole. There has not been since the Reference Date to the Original Agreement Date, any Orders against, or binding upon, the Company or any Subsidiary, any of their respective assets or properties, or, to the knowledge of the Company, any of their respective directors, officers or employees (in their capacities as such or relating to their employment, services or relationship with the Company or any Subsidiary) that would otherwise reasonably be expected to be material to the Company and the Subsidiaries, taken as a whole. As of the Original Agreement Date, neither the Company nor any Subsidiary has any material Legal Proceeding pending against any other Person. There has not been since the Reference Date to the Original Agreement Date any material internal investigations or inquiries being conducted by the Company, the Company Board (or any committee thereof), any compliance officer of the Company or any third party at the request of any of the foregoing concerning any fraudulent conduct or other misfeasance or malfeasance issues.",1377,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[4],2.7.,1378,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[4],2.7.,ssn,128,"[0.3461583912709511, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,177.0,0.3461583912709511,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.3461583912709511,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[4]/u,Compliance with Laws; Governmental Permits,1379,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[4]/u,Compliance with Laws; Governmental Permits,sst,129,"[0.3461583912709511, 0.25552847222222225, 0.17662222222222224, 0.00029543261182124356]",2.0,178.0,0.3461583912709511,0.25552847222222225,0.17662222222222224,0.00029543261182124356,0.3461583912709511,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[4],.,1380,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[5],"(a) Since the Reference Date, the Company and each Subsidiary has complied with, is not in violation of, and has not received any written, or to the knowledge of the Company, oral, notice regarding any violation with respect to, any Applicable Legal Requirement with respect to the Business, except, in each case, for any such violation that would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. Since the Reference Date, none of the Company, the Subsidiaries or, to the knowledge of the Company, the Company Representatives, while acting on behalf of the Company or the Subsidiaries, has, to the extent constituting a violation of Applicable Legal Requirements that has had or would reasonably be expected to have a Material Adverse Effect, (i) given, offered, paid, promised to pay or authorized any bribe, payoff, kickback or other improper payment to any",1381,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[5],(a),sssn,130,"[0.34662123569613773, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,179.0,0.34662123569613773,0.26766527777777777,0.010275625,0.00029543261182124356,0.34662123569613773,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[28]/div/p[7],23,1382,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[7],23,n,131,"[0.34899454434443505, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,180.0,0.34899454434443505,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0.34899454434443505,1.0,s_n
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[1],"Person, private or public, regardless of form or (ii) given, offered, paid, promised to pay or authorized payment of any money, any gift or anything of value with the purpose of securing any improper advantage, influencing any act or decision of the recipient in his or her official capacity or inducing the recipient to use his or her influence to affect an act or decision of an official or employee of any Governmental Entity, to any (A) official or employee of any Governmental Entity, (B) political party or candidate thereof or (C) other Person, in any such case, while knowing that all or a portion of such money or thing of value would be given or offered to an official or employee of any Governmental Entity or political party or candidate thereof.",1383,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[2],"(b) Since the Reference Date, the Company and each Subsidiary has complied with, and is not in violation of, Anti-Corruption Laws, except, in each case, for any such violation that would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. Since the Reference Date, neither the Company nor any Subsidiary has received any written or, to the knowledge of the Company, oral notice with respect to any violation of Anti-Corruption Laws. The Company and each Subsidiary has implemented and maintained in effect policies and procedures reasonably designed to ensure compliance by the Company and each Subsidiary of the Company, and their respective Representatives, with Anti-Corruption Laws, except as would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. There are no pending or, to the knowledge of the Company, threatened claims or Legal Proceedings against the Company or any Subsidiary of the Company, or any of their respective Representatives (in their capacities as such or relating to their employment, services or relationship with the Company or any Subsidiary), related to Anti-Corruption Laws, and, to the knowledge of the Company, there are no actions, conditions or circumstances pertaining to the Company or any Subsidiary of the Company, or any of their respective Representatives, that would reasonably be expected to give rise to any future claims with respect to Anti-Corruption Laws, in each case, except as would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. Any correspondence between the Company or any Subsidiary and any Governmental Entity concerning Anti-Corruption Laws has been disclosed to Parent;",1384,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[2],(b),sssn,133,"[0.35151556929864297, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,181.0,0.35151556929864297,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0.35151556929864297,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[2]/u,provided,1385,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[2],"that, with respect to any such correspondence sent or received by the Company or any Subsidiary prior to the Reference Date, the representations and warranties contained in this sentence shall be to the knowledge of the Company.",1386,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[3],"(c) Since the Reference Date, the Company and each Subsidiary has obtained each federal, state, county, local or foreign governmental consent, license, permit, grant, registration, certificate of public convenience and necessity or other authorization of a Governmental Entity (i) pursuant to which the Company or any Subsidiary currently operates or holds any interest in any of its material assets or properties or (ii) that is required for the operation of the Business or the holding of any such interest (all of the foregoing consents, licenses, permits, grants, registrations, certificates of public convenience and necessity, and other authorizations, collectively, the “",1387,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[3],(c),sssn,134,"[0.35594705847596164, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,182.0,0.35594705847596164,0.26766527777777777,0.010275625,0.00029543261182124356,0.35594705847596164,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[3]/b/i,Company Authorizations,1388,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[3],"”), and all of the Company Authorizations are in full force and effect, except where the failure to obtain or maintain such Company Authorizations would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. The Company and the Subsidiaries are in compliance with the terms of the Company Authorizations, except where failure to be in compliance would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. Since the Reference Date until the Original Agreement Date, neither the Company nor any Subsidiary has received any written, or to the knowledge of the Company, oral, notice from any Governmental Entity regarding (A) any violation of a Company Authorization, any audit, inquiry or investigation concerning compliance with any Company Authorization, or any failure to comply with any term or requirement of any Company Authorization or (B) any revocation, withdrawal, suspension, cancellation, termination or modification of, any Company Authorization, except, in each case, where failure to be in compliance would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect.",1389,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[29]/div/p[5],24,1390,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[5],24,n,135,"[0.3601520493175507, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,183.0,0.3601520493175507,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0.3601520493175507,1.0,s_n
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[1],2.8.,1391,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[1],2.8.,ssn,136,"[0.36098910838437753, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,184.0,0.36098910838437753,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.36098910838437753,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[1]/u,Title to Assets; Real Property,1392,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[1]/u,Title to Assets; Real Property,sst,137,"[0.36098910838437753, 0.2553659722222222, 0.11040555555555556, 0.00029543261182124356]",2.0,185.0,0.36098910838437753,0.2553659722222222,0.11040555555555556,0.00029543261182124356,0.36098910838437753,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[1],.,1393,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[2],"(a) Excluding intellectual property that is covered by Section 2.9, each of the Company and each Subsidiary has good and valid title to all of their respective material properties, interests in properties and assets, real and personal, reflected on the Company Balance Sheet as being owned by the Company or one of its Subsidiaries (except properties, interests in properties and assets sold or otherwise disposed of since the Company Balance Sheet Date in the Ordinary Course of Business), or, with respect to leased material properties and assets, valid leasehold interests in such material properties and assets that afford the Company or such Subsidiary leasehold possession of the properties and assets that are the subject of the leases, in each case, free and clear of all Encumbrances other than Permitted Encumbrances.",1394,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[2],(a),sssn,138,"[0.36145195280956416, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,186.0,0.36145195280956416,0.26766527777777777,0.010275625,0.00029543261182124356,0.36145195280956416,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3],"(b) Neither the Company nor any Subsidiary owns any real property or interests in real property. Schedule 2.8(b) of the Company Disclosure Letter is a true, correct and complete list, as of the Original Agreement Date, of all real property and interests in real property leased by the Company or any Subsidiary that is material to the Company and its Subsidiaries, taken as a whole (each such property or interest, “",1395,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3],(b),sssn,139,"[0.36344119906249384, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,187.0,0.36344119906249384,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0.36344119906249384,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3]/b/i,Leased Real Property,1396,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3],"”). With respect to Leased Real Property, neither the Company nor any Subsidiary has (i) subleased, licensed or otherwise granted any Person the right to use or occupy such Leased Real Property or any portion thereof, or (ii) collaterally assigned or granted any other security interest in any such leasehold estate or any interest therein, in each case in a manner that would interfere in any material respect with the Company’s use of such Leased Real Property in the Ordinary Course of Business. The Company has made available to Parent true, correct and complete copies of all leases, subleases and other Contracts under which the Company and/or any Subsidiary uses or occupies or has the right to use or occupy, now or in the future, any Leased Real Property, including all modifications, amendments and supplements thereto.",1397,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[4],"(c) Except as would not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect, the plant, property and equipment of the Company and each Subsidiary that are used in the operations of the Business are (i) suitable for the uses to which they are currently employed, (ii) in good operating condition and repair, subject to normal wear and tear, (iii) regularly and properly maintained substantially consistent with the practices of similarly situated companies in the industry in which the Company operates, (iv) not obsolete, dangerous or in need of renewal or replacement, except for renewal or replacement in the Ordinary Course of Business and (v) to the knowledge of the Company, free from any material defects.",1398,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[4],(c),sssn,140,"[0.3663462864120694, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,188.0,0.3663462864120694,0.26766527777777777,0.010275625,0.00029543261182124356,0.3663462864120694,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[5],2.9.,1399,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[5],2.9.,ssn,141,"[0.3684930967246371, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,189.0,0.3684930967246371,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.3684930967246371,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[5]/u,Intellectual Property,1400,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[5]/u,Intellectual Property,sst,142,"[0.3684930967246371, 0.25552847222222225, 0.07754444444444444, 0.00029543261182124356]",2.0,190.0,0.3684930967246371,0.25552847222222225,0.07754444444444444,0.00029543261182124356,0.3684930967246371,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[5],.,1401,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[6],"(a) As used in this Agreement, the following terms shall have the meanings indicated below:",1402,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[6],(a),sssn,143,"[0.3689559411498237, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,191.0,0.3689559411498237,0.26766527777777777,0.010275625,0.00029543261182124356,0.3689559411498237,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[7],(i) “,1403,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[7]/b/i,Company Intellectual Property,1404,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[7],” means any and all Company-Owned Intellectual Property and any and all Third-Party Intellectual Property that is licensed by the Company or any Subsidiary.,1405,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[8],(ii) “,1406,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[8]/b/i,Company Intellectual Property Agreements,1407,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[8],"” means any Contract to which the Company or any Subsidiary is a party or is otherwise bound and (A) pursuant to which the Company or any Subsidiary has granted any rights with respect to any Company Intellectual Property or has been granted any rights with respect to any Third-Party Intellectual Property, or (B) that otherwise governs any Company Intellectual Property.",1408,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[9],(iii) “,1409,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[9]/b/i,Company-Owned Intellectual Property,1410,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[9],” means any and all Intellectual Property that is owned or purported to be owned by or exclusively licensed to the Company or any Subsidiary.,1411,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[30]/div/p[11],25,1412,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[11],25,n,144,"[0.37241250270813225, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,192.0,0.37241250270813225,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0.37241250270813225,1.0,s_n
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[1],(iv) “,1413,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[1]/b/i,Company Products,1414,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[1],"” means all products or services produced, marketed, licensed, sold, distributed or performed by or on behalf of the Company or any Subsidiary and all products or services currently under development by the Company or any Subsidiary.",1415,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2],(v) “,1416,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2]/b/i,Company Registered Intellectual Property Rights,1417,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2],"” means all United States, international and foreign: (A) patents and patent applications (including provisional applications), (B) registered trademarks or service marks, applications to register trademarks or service marks,",1418,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2]/font/font,intent-to-use,1419,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2],"applications or other registrations or applications related to trademarks or service marks, (C) registered Internet domain names, (D) registered copyrights and applications for copyright registration and (E) any other Intellectual Property Rights that are the subject of an application, certificate, filing, registration or other document issued, filed with or recorded by any governmental authority owned by, registered or filed in the name of, the Company or any of the Subsidiaries.",1420,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[3],(vi) “,1421,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[3]/b/i,Company Source Code,1422,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[3],"” means, collectively, any software source code, confidential designs or schematics for electronic circuits, or their equivalent, including GDSII, OASIS and RTL design files, mask works, any material portion or aspect of any of the foregoing, mask works, or any material proprietary information or algorithm contained in or relating to any of the foregoing for any Company-Owned Intellectual Property or Company Products.",1423,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[4],(vii) “,1424,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[4]/b/i,Intellectual Property,1425,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[4],” means (A) Intellectual Property Rights and (B) Proprietary Information and Technology.,1426,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5],(viii) “,1427,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5]/b/i,Intellectual Property Rights,1428,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5],"” means any and all of the following and all rights in, arising out of, or associated therewith, throughout the world: patents, utility models and applications therefor and all reissues, divisions,",1429,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5]/font[1],"re-examinations,",1430,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5],"renewals, extensions, provisionals, continuations and",1431,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5]/font[2]/font,continuations-in-part,1432,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5],"thereof, and equivalent or similar rights in inventions and discoveries anywhere in the world, including invention disclosures, common law and statutory rights associated with trade secrets, confidential and proprietary information and know how, industrial designs and any registrations and applications therefor, trade names, logos, trade dress, trademarks and service marks, trademark and service mark registrations, trademark and service mark applications, and any and all goodwill associated with and symbolized by the foregoing items, Internet domain name applications and registrations, Internet and World Wide Web URLs or addresses, copyrights, copyright registrations and applications therefor, and all other rights corresponding thereto, mask works, mask work registrations and applications therefor, and any equivalent or similar rights in semiconductor masks, layouts, architectures or topology, moral and economic rights of authors and inventors, however denominated, and any similar or equivalent rights to any of the foregoing.",1433,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[6],(ix) “,1434,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[6]/b/i,Proprietary Information and Technology,1435,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[6],"” means any and all of the following: works of authorship, computer programs, Company Source Code and executable code, whether embodied in software, firmware or otherwise, assemblers, applets, compilers, user interfaces, application programming interfaces, protocols, architectures, documentation, annotations, comments, designs, files, records, schematics, netlists, test methodologies, test vectors, emulation and simulation tools and reports, hardware development tools, models, tooling, prototypes, breadboards and other devices, data, data structures, databases, data compilations and collections, inventions (whether or not patentable), invention disclosures, discoveries, improvements, technology, technical data, proprietary and confidential ideas and information,",1436,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[6]/font,know-how,1437,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[6],"and information maintained as trade secrets, tools, concepts, techniques, methods, processes, formulae, patterns, algorithms and specifications, customer lists and supplier lists and any and all instantiations or embodiments of the foregoing or any Intellectual Property Rights in any form and embodied in any media.",1438,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[31]/div/p[8],26,1439,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[8],26,n,145,"[0.3840426998601619, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,193.0,0.3840426998601619,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0.3840426998601619,1.0,s_n
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],(x) “,1440,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1]/b[1]/i,Standard Inbound IP Agreements,1441,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],” means:,1442,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1]/font[1],(A) non-disclosure,1443,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],"agreements granting a limited right to use confidential information entered into by the Company or a Subsidiary in the Ordinary Course of Business (each, a “",1444,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1]/b[2]/i,Standard NDA,1445,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],"”), (B)",1446,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1]/font[2],non-exclusive,1447,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],"trademark licenses, (C) “shrink wrap” and other",1448,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1]/font[3],non-exclusive,1449,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],"license agreements for generally commercially available software or for application service provider, “software as a service” or similar services, that is not redistributed with, bundled with, or integrated into the Company Products and for which the Company has paid no more than $100,000 in any year and (D) licenses for Open Source Materials.",1450,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[2],(xi) “,1451,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[2]/b/i,Standard Outbound IP Agreements,1452,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[2],"” means: (A) Standard NDAs, (B) maintenance and support and professional services Contracts for Company Products entered into between the Company or any Subsidiary and their customers, and",1453,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[2]/font,(C) non-exclusive,1454,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[2],"object code licenses, sales or services agreements for Company Products entered into by the Company or a Subsidiary, in each case of clauses (A) through (C) in the Ordinary Course of Business (I) substantially on the Company’s or a Subsidiary’s standard form(s) of customer agreement (copies of which have been made available to Parent) or (II) on terms and conditions that do not materially deviate from such form(s).",1455,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[3],(xii) “,1456,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[3]/b/i,Third-Party Intellectual Property,1457,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[3],” means any and all Intellectual Property owned by a third party.,1458,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[4],(b) The Company and the Subsidiaries own or have the valid right or license to all material Intellectual Property used or incorporated into the Company Products or otherwise used in any material respect the conduct of the Business.,1459,/html/body/document/type/sequence/filename/description/text/center[32]/div/p[4],(b),sssn,146,"[0.38871053512693754, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,194.0,0.38871053512693754,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0.38871053512693754,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[5],"(c) Neither the Company nor any Subsidiary has transferred ownership of, or agreed to transfer ownership of, any Intellectual Property to any third party, and the Company and the Subsidiaries own and have good and exclusive title to each item of Company-Owned Intellectual Property free and clear of any Encumbrances (other than Permitted Encumbrances).",1460,/html/body/document/type/sequence/filename/description/text/center[32]/div/p[5],(c),sssn,147,"[0.3894786599176728, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,195.0,0.3894786599176728,0.26766527777777777,0.010275625,0.00029543261182124356,0.3894786599176728,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[6],"(d) Schedule 2.9(d) of the Company Disclosure Letter lists, as of the Original Agreement Date, all Company Registered Intellectual Property Rights, including the jurisdictions in which each such Company Registered Intellectual Property Right has been issued or registered or in which any application for such issuance and registration has been filed, or in which any other filing or recordation has been made. Each item of Company Registered Intellectual Property Rights is, (i) to the knowledge of the Company, valid (or in the case of applications, applied for) and subsisting, and (ii) all registration, maintenance and renewal fees currently due in connection with such Company Registered Intellectual Property Rights have been paid and all documents, recordations and certificates in connection with such Company Registered Intellectual Property Rights currently required to be filed have been filed with the applicable patent, copyright, trademark or other authorities in the United States or foreign jurisdictions, as the case may be, for the purposes of prosecuting, maintaining and perfecting such Company Registered Intellectual Property Rights and recording the Company’s and the Subsidiaries’ ownership interests therein.",1461,/html/body/document/type/sequence/filename/description/text/center[32]/div/p[6],(d),sssn,148,"[0.3905520650739566, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,196.0,0.3905520650739566,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0.3905520650739566,1.0,s_sssn
/html/body/document/type/sequence/filename/description/text/center[32]/div/p[7],"(e) The consummation of the Transactions will not result in the breach, modification, cancellation, termination, suspension of, or acceleration of any performance, benefit, remedy or payment with respect to any Company Intellectual Property Agreement, or give any third party the right to do any of the foregoing or receive any such performance, benefit, remedy or payments. None of the Company",1462,/html/body/document/type/sequence/filename/description/text/center[32]/div/p[7],(e),sssn,149,"[0.3934571524235322, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,197.0,0.3934571524235322,0.26766527777777777,0.010275625,0.00029543261182124356,0.3934571524235322,1.0,s_sssn
