xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4],6.1.,1973,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4],6.1,ssn,188,"[0.580022411056121, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,203.0,0.580022411056121,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.580022411056121,1.0,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4]/u,"Organization, Good Standing and Qualification",1974,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4]/u,"Organization, Good Standing and Qualification",sst,189,"[0.580022411056121, 0.2838652777777778, 0.17541805555555556, 0.0002801382015127463]",1.0,204.0,0.580022411056121,0.2838652777777778,0.17541805555555556,0.0002801382015127463,0.580022411056121,1.0,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4],". Each of Parent and Merger Sub is a legal entity duly organized, validly existing and, to the extent such concept is applicable, in good standing under the Laws of its respective jurisdiction of organization and has all requisite corporate or similar power and authority to own, lease and operate its properties and assets and to carry on its business as currently conducted and is qualified to do business and, to the extent such concept is applicable, is in good standing as a foreign corporation or other legal entity in each jurisdiction where the ownership, leasing or operation of its properties or assets or conduct of its business requires such qualification, except, as would not, individually or in the aggregate, reasonably be expected to prevent, materially impair, or materially delay the ability of Parent or Merger Sub to consummate the transactions contemplated by this Agreement.",1975,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5],6.2.,1976,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5],6.2,ssn,190,"[0.58219815108787, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,205.0,0.58219815108787,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.58219815108787,1.0,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5]/u,Capitalization and Business of Merger Sub,1977,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5]/u,Capitalization and Business of Merger Sub,sst,191,"[0.58219815108787, 0.2838652777777778, 0.1589736111111111, 0.0002801382015127463]",1.0,206.0,0.58219815108787,0.2838652777777778,0.1589736111111111,0.0002801382015127463,0.58219815108787,1.0,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5],". The authorized capital stock of Merger Sub consists of 1,000 shares of common stock of Merger Sub, no par value per share. All such shares were issued and outstanding and owned directly by Parent, and all of the outstanding shares of capital stock or other securities of Merger Sub have been duly authorized and are validly issued, fully paid and",1978,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5]/font,non-assessable,1979,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5],"and owned by Parent. Since the date of its incorporation, Merger Sub has not engaged in any business or operations or incurred any liabilities or obligations, except pursuant to this Agreement.",1980,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],6.3.,1981,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],6.3,ssn,192,"[0.5837949388364927, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,207.0,0.5837949388364927,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.5837949388364927,1.0,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6]/u[1],Corporate Authority,1982,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6]/u[1],Corporate Authority,sst,193,"[0.5837949388364927, 0.2838652777777778, 0.07421875, 0.0002801382015127463]",1.0,208.0,0.5837949388364927,0.2838652777777778,0.07421875,0.0002801382015127463,0.5837949388364927,1.0,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],". Each of Parent and Merger Sub has the requisite corporate power and authority to execute and deliver this Agreement and to comply with the provisions of this Agreement, subject only to approval of this Agreement by Parent (as the sole shareholder of Merger Sub). The Parent Board, at a duly held meeting, has approved and declared advisable the transactions contemplated by this Agreement, and determined that it is in the best interests of Parent to enter into this Agreement. The board of directors of Merger Sub has adopted this Agreement and declared advisable the transactions contemplated by this Agreement",1983,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6]/u[2],.,1984,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],"This Agreement has been duly executed and delivered by each of Parent and Merger Sub and, assuming this Agreement constitutes the valid and binding agreement of the Company, constitutes a valid and binding agreement of Parent and Merger Sub, enforceable against each of Parent and Merger Sub in accordance with its terms, subject to the Bankruptcy and Equity Exception.",1985,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[56]/div/p[8],-52-,1986,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[8],-52-,n,194,"[0.5863348585302082, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,209.0,0.5863348585302082,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.5863348585302082,1.0,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1],6.4.,1987,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1],6.4,ssn,195,"[0.5871285834344944, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,210.0,0.5871285834344944,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.5871285834344944,1.0,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1]/u,Governmental Filings; No Violations,1988,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1]/u,Governmental Filings; No Violations,sst,196,"[0.5871285834344944, 0.2838652777777778, 0.13735347222222222, 0.0002801382015127463]",1.0,211.0,0.5871285834344944,0.2838652777777778,0.13735347222222222,0.0002801382015127463,0.5871285834344944,1.0,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1],.,1989,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[2],"(a) Other than the expirations of waiting periods and the filings, notices, reports, consents, registrations, approvals, permits and authorizations (i) under the HSR Act or any other Antitrust Law, (ii) pursuant to the IBCL, (iii) required to be made with or obtained from the SEC, (iv) required to be made with or by the NYSE and (v) under the Takeover Statutes and state securities and “blue sky” Laws (collectively, the “",1990,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[2]/b/u,Parent Approvals,1991,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[2],"”), as applicable, no material filings, notices, reports, consents, registrations, approvals, permits or authorizations are required to be made by Parent or any of its Subsidiaries with, nor are any required to be obtained by Parent or any of its Subsidiaries from, any Governmental Entity, in connection with the execution and delivery of and performance under this Agreement by Parent and Merger Sub and the consummation of the Merger and the other transactions contemplated by this Agreement, except as would not, individually or in the aggregate, reasonably be expected to prevent, materially impair or materially delay the ability of Parent or Merger Sub to consummate the transactions contemplated by this Agreement.",1992,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],"(b) The execution, delivery and performance of this Agreement by Parent and Merger Sub do not, and the consummation of the transactions contemplated by this Agreement, will not: (i) assuming (solely with respect to the consummation of the transactions contemplated by this Agreement) the satisfaction of the obligations contemplated by",1993,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[1],Section,1994,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[3],7.4,1995,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],", constitute or result in a breach or violation of or conflict with, the Organizational Documents of Parent or Merger Sub; (ii) assuming (solely with respect to the consummation of the transactions contemplated by this Agreement) the satisfaction of the obligations contemplated by",1996,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[4],Section,1997,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[6],7.4,1998,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],and compliance with the matters referred to in,1999,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[7],Section,2000,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[9],6.4(a),2001,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],", violate or conflict with any Law to which Parent or Merger Sub or any of their respective Affiliates is subject; or (iii) assuming (solely with respect to the consummation of the transactions contemplated by this Agreement) compliance with the matters referred to in",2002,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[10],Section,2003,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[12],6.4(a),2004,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],", with notice, lapse of time or both, would constitute a default under, or cause or permit the termination, acceleration or creation of any right or obligation under, or the creation of an Encumbrance on any of the rights, properties or assets of Parent or Merger Sub pursuant to any provision of any Contract binding on Parent or Merger Sub, except, in the case of clauses (ii) and (iii) of this",2005,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[13],Section,2006,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u[15],6.4(b),2007,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],", as would not, individually or in the aggregate, reasonably be expected to prevent, materially impair or materially delay the ability of Parent or Merger Sub to consummate the transactions contemplated by this Agreement.",2008,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4],6.5.,2009,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4],6.5,ssn,197,"[0.5933663273881782, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,212.0,0.5933663273881782,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.5933663273881782,1.0,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4]/u,Litigation,2010,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4]/u,Litigation,sst,198,"[0.5933663273881782, 0.2838652777777778, 0.03651256944444444, 0.0002801382015127463]",1.0,213.0,0.5933663273881782,0.2838652777777778,0.03651256944444444,0.0002801382015127463,0.5933663273881782,1.0,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4],.,2011,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[5],"(a) As of the date of this Agreement, there are no Proceedings against Parent or any of its Subsidiaries or, to the Knowledge of Parent, threatened against Parent or Merger Sub, except as would not, individually or in the aggregate, reasonably be expected to prevent, materially impair or materially delay the ability of Parent or Merger Sub to consummate the transactions contemplated by this Agreement.",2012,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[6],"(b) As of the date of this Agreement, neither Parent nor Merger Sub is a party to any Order, except as would not, individually or in the aggregate,",2013,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[6],"reasonably be expected to prevent, materially impair or materially delay the ability of Parent or Merger Sub to consummate the transactions contemplated by this Agreement.",2014,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[57]/div/p[8],-53-,2015,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[8],-53-,n,199,"[0.5959155850219442, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,214.0,0.5959155850219442,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.5959155850219442,1.0,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1],6.6.,2016,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1],6.6,ssn,200,"[0.5967093099262303, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,215.0,0.5967093099262303,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.5967093099262303,1.0,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1]/u,Available Funds,2017,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1]/u,Available Funds,sst,201,"[0.5967093099262303, 0.28335486111111113, 0.060248472222222224, 0.0002801382015127463]",1.0,216.0,0.5967093099262303,0.28335486111111113,0.060248472222222224,0.0002801382015127463,0.5967093099262303,1.0,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1],.,2018,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],"(a) Parent has delivered to the Company true and complete copies as of the date of this Agreement of (i) the fully executed debt commitment letter, dated as of the date of this Agreement (including all exhibits and schedules thereto, the “",2019,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2]/b[1]/u,Debt Commitment Letter,2020,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],"”), by and among Parent and the Financing Parties specified therein and (ii) the executed fee letters, each dated the date of this Agreement, referenced therein, relating to fees and other terms with respect to the Debt Financing contemplated by such Debt Commitment Letter (with only fee amounts and customary “flex” terms redacted, none of which redacted provisions could affect the conditionality, enforceability or availability, or reduce the aggregate principal amount, of the Debt Financing) (collectively, the “",2021,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2]/b[2]/u,Fee Letters,2022,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],"” and together with the Debt Commitment Letter, the “",2023,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2]/b[3]/u,Debt Commitment Letters,2024,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],"”). Pursuant to the Debt Commitment Letters, and subject to the terms and conditions thereof, the Financing Parties have committed to provide Parent with the amounts set forth in the Debt Commitment Letter for the purposes set forth therein (the debt financing contemplated in the Debt Commitment Letters, together with any replacement debt financing, including any bank financing or debt securities issued in lieu thereof, the “",2025,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2]/b[4]/u,Debt Financing,2026,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],”).,2027,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[3],"(b) As of the date of this Agreement, the Debt Commitment Letters are in full force and effect and the respective commitments thereunder have not been withdrawn, rescinded, reduced or terminated, or otherwise amended or modified in any respect, and, to the Knowledge of Parent, no termination, reduction, withdrawal, rescission, amendment or modification is contemplated (other than as set forth therein with respect to “flex” rights and/or to add additional lenders, arrangers, bookrunners, syndication agents and similar entities who had not executed the Debt Commitment Letters as of the date of this Agreement), and the Debt Commitment Letters, in the form so delivered, constitute the legal, valid and binding obligations of, and are enforceable against, Parent and, to the Knowledge of Parent, each of the other",2028,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[3]/font,non-affiliated,2029,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[3],"parties thereto, subject, in each case, to the Bankruptcy and Equity Exception.",2030,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4],"(c) Parent has fully paid (or caused to be paid) any and all commitment fees or other amounts required by the Debt Commitment Letters to be paid on or before the date of this Agreement. Except as expressly set forth in the Debt Commitment Letters, there are no conditions precedent to the obligations of the Financing Parties to provide the Debt Financing or any contingencies that would permit the Financing Parties to reduce the aggregate principal amount of the Debt Financing. Assuming the satisfaction of the conditions set forth in",2031,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4]/u[1],Section,2032,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4]/u[3],8.2(a),2033,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4],and,2034,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4]/u[4],Section,2035,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4]/u[6],8.2(b),2036,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4],", Parent does not have any reason to believe that it will be unable to satisfy on a timely basis all terms and conditions to be satisfied by it in the Debt Commitment Letter on or prior to the Closing Date, nor does Parent have Knowledge as of the date of this Agreement that any Financing Party will not perform its obligations thereunder. Except for customary bond engagement letters and for the redacted Fee Letters provided to the Company in accordance with clause (a) above, as of the date of this Agreement, there are no contracts, agreements, “side letters” or other arrangements to which Parent is a party relating to the Debt Commitment Letters or the Debt Financing.",2037,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[5],"(d) As of the date of this Agreement, no event has occurred which, with or without notice, lapse of time or both, constitutes, or would reasonably be expected to constitute, a default or breach by Parent or its Subsidiaries or, to the Knowledge of Parent, any other party thereto, of any term of the Debt Commitment Letters. The Debt Financing, when funded in accordance with the Debt Commitment Letters and giving effect to any “flex” provision in the Debt Commitment Letters (including with respect to fees and original issue discount), together with cash of Parent and its Subsidiaries (other than the Company and its Subsidiaries) and the other",2038,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[58]/div/p[7],-54-,2039,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[7],-54-,n,202,"[0.606504809039126, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,217.0,0.606504809039126,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.606504809039126,1.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[1],"sources of funds immediately available to Parent on the Closing Date, will provide Parent with cash proceeds on the Closing Date sufficient for the satisfaction of all of Parent’s obligations under this Agreement and the Debt Commitment Letters, including the payment of the aggregate amount of Per Share Merger Consideration and any fees and expenses of or payable by Parent or Merger Sub or Parent’s other Affiliates, and for the repayment or refinancing of the Company Credit Agreements and the Company Notes (other than the 2024 Debentures) to the extent required in connection with the transactions described in, this Agreement or the Debt Commitment Letters (such amounts, collectively, the “",2040,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[1]/b/u,Financing Amounts,2041,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[1],”).,2042,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[2],"(e) Parent and Merger Sub expressly acknowledge and agree that their obligations under this Agreement to consummate the Merger or any of the other transactions contemplated by this Agreement, are not subject to, or conditioned on, the receipt or availability of any funds or the Debt Financing.",2043,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3],6.7.,2044,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3],6.7,ssn,203,"[0.609913157157531, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,218.0,0.609913157157531,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.609913157157531,1.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3]/u,Brokers and Finders,2045,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3]/u,Brokers and Finders,sst,204,"[0.609913157157531, 0.2838652777777778, 0.07507569444444444, 0.0002801382015127463]",1.0,219.0,0.609913157157531,0.2838652777777778,0.07507569444444444,0.0002801382015127463,0.609913157157531,1.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3],". Except for Perella Weinberg Partners, J.P. Morgan Securities LLC and Citibank, N.A., neither Parent, nor any of its Subsidiaries, nor any of their respective directors or employees (including any officers) has employed any broker, finder or investment bank or has incurred or will incur any obligation or liability for any brokerage fees, commissions or finders fees in connection with the transactions contemplated by this Agreement.",2046,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4],6.8.,2047,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4],6.8,ssn,205,"[0.6112204687645905, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,220.0,0.6112204687645905,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.6112204687645905,1.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4]/u,Ownership of Company Common Stock,2048,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4]/u,Ownership of Company Common Stock,sst,206,"[0.6112204687645905, 0.2838652777777778, 0.1491375, 0.0002801382015127463]",1.0,221.0,0.6112204687645905,0.2838652777777778,0.1491375,0.0002801382015127463,0.6112204687645905,1.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4],". None of Parent, Merger Sub or any of their respective Subsidiaries or Affiliates beneficially owns, directly or indirectly (including pursuant to a derivatives contract), any Shares or other securities convertible into, exchangeable for or exercisable for Shares or any other securities of the Company or any securities of any Subsidiary of the Company, and none of Parent, Merger Sub or any of their respective Subsidiaries or Affiliates has any rights to acquire, directly or indirectly, any Shares or any of the foregoing securities, except pursuant to this Agreement. None of Parent, Merger Sub or any of their “affiliates” or “associates” is, or at any time during the last five (5) years has been, an “interested shareholder” of the Company, in each case as defined in IBCL",2049,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4]/font/font,23-1-43.,2050,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],6.9.,2051,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],6.9,ssn,207,"[0.6131067326547764, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,222.0,0.6131067326547764,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.6131067326547764,1.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[1],No Other Representations or Warranties;,2052,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[1],No Other Representations or Warranties;,sst,208,"[0.6131067326547764, 0.2838652777777778, 0.20447569444444444, 0.0002801382015127463]",2.0,223.0,0.6131067326547764,0.2838652777777778,0.20447569444444444,0.0002801382015127463,0.6131067326547764,2.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[1]/font,Non-Reliance,2053,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[1]/font,Non-Reliance,sst,208,"[0.6131067326547764, 0.2838652777777778, 0.20447569444444444, 0.0002801382015127463]",2.0,224.0,0.6131067326547764,0.2838652777777778,0.20447569444444444,0.0002801382015127463,0.6131067326547764,2.0,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],". Except for the express written representations and warranties made by Parent and Merger Sub in this Agreement and in any instrument or other document delivered pursuant to this Agreement, none of Parent, Merger Sub or any other Person makes, and Parent, on behalf of itself, Merger Sub and each such other Person, hereby expressly disclaims, any express or implied representation or warranty with respect to Parent, Merger Sub or any of their respective Affiliates. None of the Company, its Subsidiaries or its Affiliates or its or their respective Representatives has relied on and none are relying on any representations or warranties from Parent, Merger Sub or any of their respective Subsidiaries or any other Person in determining to enter into this Agreement, except for the representations and warranties set forth in this",2054,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[2],Article,2055,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[4],VI,2056,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],or in any certificate delivered pursuant to,2057,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[5],Section,2058,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[7],8.3(c),2059,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],. Notwithstanding the foregoing provisions of this,2060,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[8],Section,2061,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[10],6.9,2062,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],", nothing in this",2063,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[11],Section,2064,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[13],6.9,2065,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],"shall limit the Company’s remedies with respect to claims of fraud in connection with, arising out of or otherwise related to this Agreement and the transactions contemplated by this Agreement or in any certificate delivered pursuant to",2066,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5]/u[14],Section 8.3(c),2067,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[5],.,2068,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[59]/div/p[7],-55-,2069,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[7],-55-,n,209,"[0.6159361284900552, 0.49228541666666664, 0.01542423611111111, 0.0002801382015127463]",1.0,225.0,0.6159361284900552,0.49228541666666664,0.01542423611111111,0.0002801382015127463,0.6159361284900552,1.0,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[1],ARTICLE VII,2070,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[1],ARTICLE VII,sn,210,"[0.6167298533943413, 0.4732368055555556, 0.05352645833333334, 0.0002801382015127463]",1.0,226.0,0.6167298533943413,0.4732368055555556,0.05352645833333334,0.0002801382015127463,0.6167298533943413,1.0,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[2]/u,Covenants,2071,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[2]/u,Covenants,st,211,"[0.617318143617518, 0.4804576388888889, 0.03908416666666666, 0.0002801382015127463]",1.0,227.0,0.617318143617518,0.4804576388888889,0.03908416666666666,0.0002801382015127463,0.617318143617518,1.0,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[3],7.1.,2072,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[3],7.1,ssn,212,"[0.6179064338406948, 0.26766527777777777, 0.011572291666666668, 0.0002801382015127463]",1.0,228.0,0.6179064338406948,0.26766527777777777,0.011572291666666668,0.0002801382015127463,0.6179064338406948,1.0,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[3]/u,Interim Operations,2073,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[3]/u,Interim Operations,sst,213,"[0.6179064338406948, 0.2838652777777778, 0.07018194444444445, 0.0002801382015127463]",1.0,229.0,0.6179064338406948,0.2838652777777778,0.07018194444444445,0.0002801382015127463,0.6179064338406948,1.0,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[3],.,2074,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[4],"(a) From and after the date of this Agreement until the earlier of the Effective Time and the termination of this Agreement, except (the following exceptions (i)–(v), the “",2075,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[4]/b/u,Interim Covenant Exceptions,2076,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[4],"”) (i) as otherwise required or expressly permitted by this Agreement, (ii) as may be required by applicable Law, (iii) for any actions taken reasonably and in good faith as a result of",2077,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[4]/font[1],COVID-19,2078,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[60]/div/p[4],or to respond to or comply with,2079,,,,,,,,,,,,,,,
