xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[62]/div/p[8],"(c)    issue, sell, or deliver, or agree or commit to issue, sell or deliver, any Company Securities (whether through the issuance or granting of options, warrants, commitments, subscriptions, rights to purchase or otherwise), except (i) for the issuance, delivery or sale of shares of Company Common Stock pursuant to Company Equity-Based Awards,",1829,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[62]/div/p[10],-58-,1830,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[10],-58-,n,448,"[0.5714597634344417, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,453.0,0.5714597634344417,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.5714597634344417,1.0,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[1],Company Options or Convertible Notes outstanding as of the Capitalization Date or pursuant to the ESPP in accordance with their terms and the terms of this Agreement (including as limited by Section 2.8(e)); (ii) in connection with agreements in effect on the date of this Agreement set forth on Section 5.2(c) of the Company Disclosure Letter; or (iii) as contemplated by Section 5.2(i);,1831,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[2],"(d)    directly or indirectly acquire, repurchase or redeem any securities, except for (i) with respect to Company Securities pursuant to the terms and conditions of Company Equity-Based Awards, the Capped Call Transactions or Company Options outstanding as of the date of this Agreement in accordance with their terms as in effect as of the date of this Agreement or to otherwise satisfy Tax obligations with respect to awards granted pursuant to Company Equity Plans or pay the exercise price of Company Options, in each case in accordance with the terms of the Company Equity Plans as in effect on the date of this Agreement; or (ii) transactions between the Company and any of its direct or indirect Subsidiaries;",1832,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[3],"(e)    acquire (by merger, consolidation or acquisition of stock or assets) any other Person or any material equity interest therein or enter into any joint venture, partnership, limited liability corporation or similar arrangement with any third Person;",1833,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[4],"(f)    acquire, or agree to acquire, fee ownership (or its jurisdictional equivalent) of any real property;",1834,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5],"(g)    (i) adjust, split, subdivide, combine or reclassify any shares of capital stock, or issue or authorize or propose the issuance of any other Company Securities in respect of, in lieu of or in substitution for, shares of its capital stock or other equity or voting interest; (ii) declare, set aside, establish a record date for, authorize or pay any dividend or other distribution (whether in cash, shares or property or any combination thereof) in respect of any shares of capital stock or other equity or voting interest, or make any other actual, constructive or deemed distribution in respect of the shares of capital stock or other equity or voting interest, except for cash dividends made by any direct or indirect wholly owned Subsidiary of the Company to the Company or one of its other wholly owned Subsidiaries; (iii) pledge or encumber any shares of its capital stock or other equity or voting interest; or (iv) modify the terms of any shares of its capital stock or other equity or voting interest;",1835,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[6],"(h)    (i) incur, assume, suffer or modify the terms of any Indebtedness or issue any debt securities, except (A) for loans or advances between Subsidiaries of the Company or between the Company and Subsidiaries; and (B) pursuant to the Credit Agreement that will be repaid and terminated in full at the Closing or the Convertible Notes; (ii) assume, guarantee, endorse or otherwise become liable or responsible (whether directly, contingently or otherwise) for the obligations of any other Person, except with respect to obligations of wholly owned Subsidiaries of the Company; (iii) make any loans, advances or capital contributions to, or investments in, any other Person, except for (A) extensions of credit to customers; (B) advances to directors, officers and other employees, in each case in the ordinary course of business and in compliance in all material respects with the Company’s policies related thereto; and (C) for loans or advances between Subsidiaries of the Company or between the Company and its Subsidiaries and capital contributions in wholly owned Subsidiaries of the Company; or (iv) mortgage, pledge or otherwise encumber any assets, tangible or intangible, or create or suffer to exist any lien thereon (other than Permitted Liens);",1836,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[63]/div/p[8],-59-,1837,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[8],-59-,n,449,"[0.5803506071220998, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,454.0,0.5803506071220998,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.5803506071220998,1.0,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[1],"(i)    except (i) in order to comply with applicable Law, (ii) as required pursuant to the existing terms of any Company Benefit Plan in effect on the date of this Agreement and made available to Parent, (iii) as provided in this Agreement or (iv) pursuant to the proposed budget set forth in Section 5.2(i) of the Company Disclosure Letter, (A) establish, adopt, enter into, terminate or amend, or take any action to accelerate the vesting, payment or funding of any compensation, or benefits under, any material Company Benefit Plan, except as appropriate to implement hires not prohibited under clauses (D) and (E) of this subsection; (B) grant to any Service Provider whose total annual base compensation exceeds $300,000 any increase in cash- or equity-based compensation, bonus, incentive or fringe or other benefits (or, in the case of any such person whose annual base cash compensation does not exceed such amount, grant any such increase unless done in the ordinary course of business and consistent with past practice); (C) grant to any Service Provider, any new or increased change in control, retention, deal or stay bonus, severance or termination pay, or materially amend or modify any such arrangement; (D) enter into, terminate or materially amend or modify any employment agreement, offer letter, consulting agreement or arrangement, or change in control, retention, deal or stay bonus, severance or termination agreement with any Service Providers (other than entering into offer letters or consulting agreements with newly-hired",1838,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[1]/font[1],non-officer,1839,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[1],"employees or consultants with total annual base compensation equal to or less than $300,000 in the ordinary course of business and consistent with past practice); or (E) terminate any employee of the Company or any of its Subsidiaries with total annual base compensation in excess of $300,000, other than terminations for cause; it being understood that for purposes of this Section 5.2(i), any reference to “total annual compensation” shall not take into account any temporary reductions to total annual compensation due to",1840,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[1]/font[2],COVID-19;,1841,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[2],"(j)    settle, release, waive or compromise any pending or threatened Legal Proceeding, except for the settlement of any Legal Proceedings (i) solely for monetary damages in an amount (1) not in excess of $350,000 or (2) that does not exceed the amount reflected or reserved against in the Audited Company Balance Sheet; or (ii) settled in compliance with Section 6.15;",1842,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[3],"(k)    except as required by applicable Law or GAAP, (i) other than in the ordinary course of business, revalue in any material respect any of its properties or assets, including",1843,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[3]/font,writing-off,1844,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[3],notes or accounts receivable; or (ii) make any change in any of its accounting principles or practices;,1845,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[4],(l)    (i) make or change any material Tax election; (ii) settle or compromise any material Tax claim or assessment; or (iii) consent to any extension or waiver of any limitation period with respect to any material Tax claim or assessment.,1846,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[5],"(m)    (i) incur, authorize or commit to incur any material capital expenditures other than (A) consistent in all material respects with the capital expenditure budget set forth in Section 5.2(m) of the Company Disclosure Letter; (B) pursuant to obligations imposed by Material Contracts or Leases; or (C) pursuant to agreements in effect prior to the date of this Agreement; (ii) enter into, modify, amend, extend, fail to perform the terms of or terminate any",1847,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[64]/div/p[7],-60-,1848,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[7],-60-,n,450,"[0.588738788269113, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,455.0,0.588738788269113,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.588738788269113,1.0,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[1],"Contract that if so entered into, modified, amended, extended, failed to be performed or terminated would have a Company Material Adverse Effect; (iii) maintain insurance at less than current levels or otherwise in a manner inconsistent with past practice; (iv) engage in any transaction with, or enter into any agreement, arrangement or understanding with, any Affiliate of the Company or other Person covered by Item 404 of Regulation S K promulgated by the SEC that would be required to be disclosed pursuant to Item 404; (v) effectuate a “plant closing,” “mass layoff” (each as defined in the WARN Act) or other employee layoff event affecting in whole or in part any site of employment, facility, operating unit or employee; (vi) grant any material refunds, credits, rebates or other allowances to any end user, customer, reseller or distributor, in each case other than in the ordinary course of business; or (vii) waive, release, grant, encumber or transfer any right of material value to the Company and its Subsidiaries, taken as a whole, other than in the ordinary course of business;",1849,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[2],(n)    enter into any Material Contract that is outside the ordinary course of business;,1850,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[3],"(o)    modify, amend, terminate or assign, or waive or assign any rights under any Material Contract in any material manner, except in the ordinary course of business or pursuant to the Company’s reasonable business judgment;",1851,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[4],"(p)    negotiate, modify, extend, terminate or enter into any Labor Agreement, or recognize or certify any labor union, works council or other labor organization",1852,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[4],as the bargaining representative for any employees of the Company or its Subsidiaries;,1853,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[5],"(q)    waive or release any noncompetition, nonsolicitation, nondisclosure, noninterference, nondisparagement, or other restrictive covenant obligation of any Service Provider;",1854,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[6],"(r)    sell, assign, transfer, lease, license (other than a Permitted Lien), abandon, let lapse, cancel, dispose of, or otherwise subject to any Lien (other than Permitted Liens) any material Company Intellectual Property, except for",1855,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[6]/font,non-exclusive,1856,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[6],licenses of Intellectual Property entered in the ordinary course of business;,1857,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[7],"(s)    disclose or abandon any material Trade Secrets except in the ordinary course of business and to the extent not economically desirable to maintain for the conduct of the business of the Company and its Subsidiaries, or disclose, license, make available, or deliver any source code for any Company Software to any Person except to a third-party service provider or other agent obligated in writing to (i) maintain the confidentiality of, and not disclose, such source code; and (ii) use such source code only in the provision of services to the Company or any of its Subsidiaries;",1858,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[8],"(t)    make any material change to the Company’s or any of its Subsidiaries’ policies or procedures with respect to their Processing of Personal Information, except as required by applicable Law; or",1859,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[9],(u)    enter into or agree or commit to enter into a Contract to take any of the actions prohibited by this Section 5.2.,1860,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[65]/div/p[11],-61-,1861,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[11],-61-,n,451,"[0.5978809632270935, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,456.0,0.5978809632270935,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.5978809632270935,1.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[1],5.3,1862,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[1],5.3,ssn,452,"[0.5985564160160851, 0.3027456647398844, 0.008760851287440884, 0.00023562306592733384]",1.0,457.0,0.5985564160160851,0.3027456647398844,0.008760851287440884,0.00023562306592733384,0.5985564160160851,1.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[1]/i,Solicitation of Acquisition Proposals,1863,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[1]/i,Solicitation of Acquisition Proposals,sst,453,"[0.5985564160160851, 0.3185102469784551, 0.10293799264319495, 0.00023562306592733384]",1.0,458.0,0.5985564160160851,0.3185102469784551,0.10293799264319495,0.00023562306592733384,0.5985564160160851,1.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[1],.,1864,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],(a),1865,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],(a),sssn,454,"[0.5989334129215689, 0.32419232790331054, 0.0077755648975302155, 0.00023562306592733384]",1.0,459.0,0.5989334129215689,0.32419232790331054,0.0077755648975302155,0.00023562306592733384,0.5989334129215689,1.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/i/font,Go-Shop,1866,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/i/font,Go-Shop,ssst,455,"[0.5989334129215689, 0.33897109826589594, 0.04572548607461903, 0.00023562306592733384]",2.0,460.0,0.5989334129215689,0.33897109826589594,0.04572548607461903,0.00023562306592733384,0.5989334129215689,2.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/i,Period,1867,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/i,Period,ssst,455,"[0.5989334129215689, 0.33897109826589594, 0.04572548607461903, 0.00023562306592733384]",2.0,461.0,0.5989334129215689,0.33897109826589594,0.04572548607461903,0.00023562306592733384,0.5989334129215689,2.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],". Notwithstanding anything to the contrary set forth in this Agreement, during the period commencing with the execution and delivery of this Agreement and continuing until 12:01 a.m. on September 4, 2021 (the “",1868,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/b[1]/font,No-Shop,1869,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/b[1],Period Start Date,1870,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],"”), the Company, its Subsidiaries and their respective Representatives will have the right, acting pursuant to the direction of the Company Board (or a committee thereof), to, directly or indirectly, (i) initiate, solicit, propose, induce or encourage the making, submission or announcement of one or more Acquisition Proposals from any Person or its Representatives, and encourage, facilitate or assist, any proposal, inquiry or offer that would constitute, or would reasonably be expected to lead to, an Acquisition Proposal, including by (A) furnishing to any Person or its Representatives any",1871,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/font[1],non-public,1872,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],"information relating to the Company or any of its Subsidiaries or by affording to any Person or its Representatives access to the business, properties, assets, books, records or other",1873,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/font[2],non-public,1874,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],"information, or to the personnel, of the Company or any of its Subsidiaries, in each case pursuant to one or more Acceptable Confidentiality Agreements; and (B) granting a waiver, amendment or release under any “standstill” or confidentiality agreement to the extent that such provision prohibits or purports to prohibit a confidential proposal being made to the Company Board (or any committee thereof); (ii) continue, enter into, participate in or engage in any discussions or negotiations with any Persons or its Representatives with respect to one or more Acquisition Proposals or any other proposals that could lead to an Acquisition Proposal; and (iii) otherwise cooperate with, assist or take any action to facilitate any Acquisition Proposals or any other proposals that could lead to any Acquisition Proposals. The Company will promptly (and in any event within forty eight (48) hours) make available to Parent and its Representatives any",1875,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/font[3],non-public,1876,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],"information concerning the Company and its Subsidiaries that is provided to any such Person or its Representatives pursuant to this Section 5.3(a) that was not previously made available to Parent. The Company shall give notice to Parent of entering into an Acceptable Confidentiality Agreement (other than an Existing Confidentiality Agreement) within 48 hours after the execution thereof. For the avoidance of doubt, any confidentiality agreement in effect with any Person or Group as of the date of this Agreement (an “",1877,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2]/b[2],Existing Confidentiality Agreement,1878,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],”) will be deemed to be an Acceptable Confidential Agreement without any need for the Company to offer to modify the Confidentiality Agreement as provided in the definition of Acceptable Confidentiality Agreement.,1879,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],(b),1880,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],(b),sssn,456,"[0.6039600383280187, 0.32419232790331054, 0.008169679453494482, 0.00023562306592733384]",1.0,462.0,0.6039600383280187,0.32419232790331054,0.008169679453494482,0.00023562306592733384,0.6039600383280187,1.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/i,No Solicitation or Negotiation after the,1881,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/i,No Solicitation or Negotiation after the,ssst,457,"[0.6039600383280187, 0.3393652128218602, 0.18815659485023647, 0.00023562306592733384]",3.0,463.0,0.6039600383280187,0.3393652128218602,0.18815659485023647,0.00023562306592733384,0.6039600383280187,3.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/i/font,No-Shop,1882,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/i/font,No-Shop,ssst,457,"[0.6039600383280187, 0.3393652128218602, 0.18815659485023647, 0.00023562306592733384]",3.0,464.0,0.6039600383280187,0.3393652128218602,0.18815659485023647,0.00023562306592733384,0.6039600383280187,3.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/i,Period Start Date,1883,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/i,Period Start Date,ssst,457,"[0.6039600383280187, 0.3393652128218602, 0.18815659485023647, 0.00023562306592733384]",3.0,465.0,0.6039600383280187,0.3393652128218602,0.18815659485023647,0.00023562306592733384,0.6039600383280187,3.0,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],". Subject to Section 5.3(c), during the period commencing with the",1884,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/font[1],No-Shop,1885,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],Period Start Date and continuing during the remainder of,1886,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/font[2],Pre-Closing,1887,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],"Period, the Company will, and will cause its Subsidiaries and its and their respective officers and directors, and will instruct and use reasonable best efforts to cause each of its other Representatives to, (A) cease and cause to be terminated any discussions or negotiations with, and terminate any data room access (or other access to diligence) of, any Person (other than any Excluded Party, but only for so long as such Person is and remains an Excluded Party) and its Representatives relating to an Acquisition Transaction that would otherwise be prohibited by this Section 5.3(b); and (B) deliver a written notice to each Person with whom discussions and negotiations are continuing as of the",1888,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3]/font[3],No-Shop,1889,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],"Period Start Date (other than any Excluded Party, but only for so long as such Person is and remains an Excluded Party) to the effect that the Company is ending all discussions and negotiations with such Person with respect to any Acquisition Proposal effective on and from the",1890,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[66]/div/p[5],-62-,1891,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[5],-62-,n,458,"[0.6063948100092678, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,466.0,0.6063948100092678,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.6063948100092678,1.0,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[1],No-Shop,1892,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],"Period Start Date. Unless the Company has already so requested, promptly following the",1893,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[2],No-Shop,1894,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],"Period Start Date, the Company will request that each Person (other than Parent and its Representatives) that has executed a confidentiality agreement in connection with its consideration of an Acquisition Transaction promptly return or destroy, in accordance with the terms of such confidentiality agreement, all",1895,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[3],non-public,1896,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],information furnished to such Person by or on behalf of the Company or its Subsidiaries prior to the date of this Agreement. Subject to Section 5.3(b) and Section 5.3(c) during the period commencing with the,1897,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[4],No-Shop,1898,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],Period Start Date and continuing during the remainder of,1899,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[5],Pre-Closing,1900,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],"Period, the Company and its Subsidiaries, and their respective directors and executive officers, will not, and the Company will not authorize or direct any of its or its Subsidiaries’ employees, consultants or other Representatives to, directly or indirectly, (i) solicit, initiate, propose or induce the making, submission or announcement of, or knowingly encourage, facilitate or assist, any proposal that constitutes, or is reasonably expected to lead to, an Acquisition Proposal; (ii) furnish to any Person (other than Parent, Merger Sub or any of their respective designees) any",1901,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[6],non-public,1902,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],"information relating to the Company or any of its Subsidiaries or afford to any Person access to the business, properties, assets, books, records or other",1903,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[7],non-public,1904,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],"information, or to any personnel, of the Company or any of its Subsidiaries (other than Parent, Merger Sub or any of their respective designees), in any such case in connection with any Acquisition Proposal or with the intent to induce the making, submission or announcement of, or to knowingly encourage, facilitate or assist, an Acquisition Proposal or the making of any proposal that would reasonably be expected to lead to an Acquisition Proposal; (iii) participate, or engage in discussions or negotiations, with any Person with respect to an Acquisition Proposal or with respect to any inquiries from third Persons relating to the making of an Acquisition Proposal (other than only informing such Persons of the provisions contained in this Section 5.3); (iv) approve, endorse or recommend any proposal that constitutes, or is reasonably expected to lead to, an Acquisition Proposal; (v) enter into any letter of intent, memorandum of understanding, merger agreement, acquisition agreement or other Contract relating to an Acquisition Transaction, other than an Acceptable Confidentiality Agreement (any such letter of intent, memorandum of understanding, merger agreement, acquisition agreement or other Contract relating to an Acquisition Transaction, an “",1905,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/b,Alternative Acquisition Agreement,1906,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],”); or (vi) authorize or commit to do any of the foregoing. Following the,1907,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/font[8],No-Shop,1908,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1],"Period Start Dates, the Company will not be required to enforce, and will be permitted to waive, any provision of any “standstill” or confidentiality agreement to the extent that such provision prohibits or purports to prohibit a confidential proposal being made to the Company Board (or any committee thereof) if the Company has determined in good faith, after consultation with outside counsel, that failure to take such action would be inconsistent with its fiduciary duties under applicable Law.",1909,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],(c),1910,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],(c),sssn,459,"[0.6131022132859992, 0.32419232790331054, 0.0077755648975302155, 0.00023562306592733384]",1.0,467.0,0.6131022132859992,0.32419232790331054,0.0077755648975302155,0.00023562306592733384,0.6131022132859992,1.0,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2]/i,Conduct Related to Certain Proposals,1911,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2]/i,Conduct Related to Certain Proposals,ssst,460,"[0.6131022132859992, 0.33897109826589594, 0.10714188124014713, 0.00023562306592733384]",1.0,468.0,0.6131022132859992,0.33897109826589594,0.10714188124014713,0.00023562306592733384,0.6131022132859992,1.0,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],". Notwithstanding anything to contrary in this Section 5.3, from the",1912,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2]/font[1],No-Shop,1913,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],"Period Start Date until the Company’s receipt of the Requisite Stockholder Approval, the Company and the Company Board (or a committee thereof) may, directly or indirectly through one or more of their Representatives (including the Company Financial Advisor), following the execution of an Acceptable Confidentiality Agreement, (i) participate or engage in discussions or negotiations with; (ii) furnish any",1914,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2]/font[2],non-public,1915,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],"information relating to the Company or any of its Subsidiaries to; (iii) afford access to the business, properties, assets, books, records or other",1916,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2]/font[3],non-public,1917,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],"information, or to any personnel, of the Company or any of its Subsidiaries to; or (iv) otherwise facilitate the making of a Superior Proposal by, in each case, (A) any Excluded Party or its Representatives or (B) any Person or its",1918,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[67]/div/p[4],-63-,1919,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[4],-63-,n,461,"[0.6150343224266034, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,469.0,0.6150343224266034,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.6150343224266034,1.0,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1],"Representatives that has made, renewed or delivered to the Company a written Acquisition Proposal after the",1920,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1]/font[1],No-Shop,1921,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1],"Period Start Date that was not solicited in material breach of Section 5.3(b), but only in the case of this Clause (B), if the Company Board (or a committee thereof) has determined in good faith (after consultation with its financial advisor and outside legal counsel) that (1) such Acquisition Proposal either constitutes a Superior Proposal or is reasonably likely to lead to a Superior Proposal and (2) the failure to take the actions contemplated by this Section 5.3(c) would be reasonably expected to be inconsistent with its fiduciary duties pursuant to applicable Law. During the",1922,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1]/font[2],Pre-Closing,1923,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1],"Period, the Company will promptly (and in any event within forty eight (48) hours) make available to Parent any",1924,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1]/font[3],non-public,1925,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1],"information concerning the Company and its Subsidiaries that is provided to any such Excluded Party or its Representatives or such Person or its Representatives that was not previously made available to Parent. For the avoidance of doubt, notwithstanding the occurrence of the",1926,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1]/font[4],No-Shop,1927,,,,,,,,,,,,,,,
