,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
1025,/html/body/document/type/sequence/filename/description/text/center[179]/div/p[3]/b[2],.,sst,740,"[0.5571347299179235, 0.250619649122807, 0.09660631578947368, 8.889152271178405e-05]",2,1025,0.5571347299179235,0.250619649122807,0.09660631578947368,8.889152271178405e-05,0.5571347299179235,2,True,1.0
1031,/html/body/document/type/sequence/filename/description/text/center[179]/div/p[5],. ,sst,744,"[0.5576888204094936, 0.250619649122807, 0.056913403508771936, 8.889152271178405e-05]",3,1031,0.5576888204094936,0.250619649122807,0.056913403508771936,8.889152271178405e-05,0.5576888204094936,3,True,1.0
1068,/html/body/document/type/sequence/filename/description/text/center[190]/div/p[7],.,sst,771,"[0.5892269400574832, 0.28101403508771927, 0.046003298245614034, 8.889152271178405e-05]",2,1068,0.5892269400574832,0.28101403508771927,0.046003298245614034,8.889152271178405e-05,0.5892269400574832,2,True,1.0
1093,/html/body/document/type/sequence/filename/description/text/center[210]/div/p[7],.,sst,795,"[0.6587039615988622, 0.28101403508771927, 0.04495066666666667, 8.889152271178405e-05]",2,1093,0.6587039615988622,0.28101403508771927,0.04495066666666667,8.889152271178405e-05,0.6587039615988622,2,True,1.0
1096,/html/body/document/type/sequence/filename/description/text/center[210]/div/p[8],.,sst,797,"[0.6589824883700258, 0.28101403508771927, 0.025734666666666666, 8.889152271178405e-05]",2,1096,0.6589824883700258,0.28101403508771927,0.025734666666666666,8.889152271178405e-05,0.6589824883700258,2,True,1.0
1104,/html/body/document/type/sequence/filename/description/text/center[211]/div/p[1],.,sst,804,"[0.6603217873122167, 0.28101403508771927, 0.10966035087719297, 8.889152271178405e-05]",2,1104,0.6603217873122167,0.28101403508771927,0.10966035087719297,8.889152271178405e-05,0.6603217873122167,2,True,1.0
1109,/html/body/document/type/sequence/filename/description/text/center[211]/div/p[3],.,sst,809,"[0.6610625500014815, 0.28101403508771927, 0.02607452631578947, 8.889152271178405e-05]",2,1109,0.6610625500014815,0.28101403508771927,0.02607452631578947,8.889152271178405e-05,0.6610625500014815,2,True,1.0
1112,/html/body/document/type/sequence/filename/description/text/center[211]/div/p[4],.,sst,811,"[0.661435894396871, 0.28101403508771927, 0.026770807017543863, 8.889152271178405e-05]",2,1112,0.661435894396871,0.28101403508771927,0.026770807017543863,8.889152271178405e-05,0.661435894396871,2,True,1.0
1120,/html/body/document/type/sequence/filename/description/text/center[211]/div/p[7],.,sst,815,"[0.6623662923345877, 0.28101403508771927, 0.3362442105263158, 8.889152271178405e-05]",5,1120,0.6623662923345877,0.28101403508771927,0.3362442105263158,8.889152271178405e-05,0.6623662923345877,5,True,1.0
1130,/html/body/document/type/sequence/filename/description/text/center[216]/div/p[2],.,sst,824,"[0.6764585617351625, 0.28101403508771927, 0.16009333333333334, 8.889152271178405e-05]",2,1130,0.6764585617351625,0.28101403508771927,0.16009333333333334,8.889152271178405e-05,0.6764585617351625,2,True,1.0
1133,/html/body/document/type/sequence/filename/description/text/center[216]/div/table[2]/tbody/tr/td[3]/p,.,ssst,826,"[0.6766067142730154, 0.2652140350877193, 0.08473122807017544, 8.889152271178405e-05]",2,1133,0.6766067142730154,0.2652140350877193,0.08473122807017544,8.889152271178405e-05,0.6766067142730154,2,True,1.0
1136,/html/body/document/type/sequence/filename/description/text/center[216]/div/table[3]/tbody/tr/td[3]/p,.,ssst,829,"[0.6768437583335802, 0.2652140350877193, 0.15382666666666667, 8.889152271178405e-05]",2,1136,0.6768437583335802,0.2652140350877193,0.15382666666666667,8.889152271178405e-05,0.6768437583335802,2,True,1.0
1142,/html/body/document/type/sequence/filename/description/text/center[217]/div/p[2],.,sst,834,"[0.680571276185961, 0.28101403508771927, 0.06009319298245614, 8.889152271178405e-05]",2,1142,0.680571276185961,0.28101403508771927,0.06009319298245614,8.889152271178405e-05,0.680571276185961,2,True,1.0
1146,/html/body/document/type/sequence/filename/description/text/center[218]/div/p[3],.,sst,837,"[0.6824854069750215, 0.28101403508771927, 0.08497824561403508, 8.889152271178405e-05]",2,1146,0.6824854069750215,0.28101403508771927,0.08497824561403508,8.889152271178405e-05,0.6824854069750215,2,True,1.0
1149,/html/body/document/type/sequence/filename/description/text/center[218]/div/table[4]/tbody/tr/td[3]/p,.,ssst,840,"[0.6826335595128744, 0.2652140350877193, 0.06962722807017543, 8.889152271178405e-05]",2,1149,0.6826335595128744,0.2652140350877193,0.06962722807017543,8.889152271178405e-05,0.6826335595128744,2,True,1.0
1155,/html/body/document/type/sequence/filename/description/text/center[221]/div/table[2]/tbody/tr/td[3]/p,.,ssst,846,"[0.6908234318053869, 0.2652140350877193, 0.08987929824561404, 8.889152271178405e-05]",2,1155,0.6908234318053869,0.2652140350877193,0.08987929824561404,8.889152271178405e-05,0.6908234318053869,2,True,1.0
1160,/html/body/document/type/sequence/filename/description/text/center[223]/div/table[3]/tbody/tr/td[3]/p,.,ssst,851,"[0.6978932709117307, 0.2652140350877193, 0.04106357894736842, 8.889152271178405e-05]",2,1160,0.6978932709117307,0.2652140350877193,0.04106357894736842,8.889152271178405e-05,0.6978932709117307,2,True,1.0
1170,/html/body/document/type/sequence/filename/description/text/center[226]/div/p[4],.,sst,860,"[0.7065394530208302, 0.28101403508771927, 0.07744491228070174, 8.889152271178405e-05]",2,1170,0.7065394530208302,0.28101403508771927,0.07744491228070174,8.889152271178405e-05,0.7065394530208302,2,True,1.0
1176,/html/body/document/type/sequence/filename/description/text/center[229]/div/p[1],.,sst,865,"[0.7144745029482356, 0.28101403508771927, 0.16146385964912283, 8.889152271178405e-05]",2,1176,0.7144745029482356,0.28101403508771927,0.16146385964912283,8.889152271178405e-05,0.7144745029482356,2,True,1.0
1180,/html/body/document/type/sequence/filename/description/text/center[230]/div/p[2]/b[2]/u,.,sst,868,"[0.7177279326794868, 0.28101403508771927, 0.24769754385964912, 8.889152271178405e-05]",2,1180,0.7177279326794868,0.28101403508771927,0.24769754385964912,8.889152271178405e-05,0.7177279326794868,2,True,1.0
1184,/html/body/document/type/sequence/filename/description/text/center[231]/div/p[2]/b[2]/u,.,sst,871,"[0.7218524993333135, 0.28101403508771927, 0.09363508771929825, 8.889152271178405e-05]",2,1184,0.7218524993333135,0.28101403508771927,0.09363508771929825,8.889152271178405e-05,0.7218524993333135,2,True,1.0
1191,/html/body/document/type/sequence/filename/description/text/center[232]/div/p[4],.,sst,876,"[0.7243651663753, 0.27867298245614036, 0.057182035087719296, 8.889152271178405e-05]",3,1191,0.7243651663753,0.27867298245614036,0.057182035087719296,8.889152271178405e-05,0.7243651663753,3,True,1.0
1194,/html/body/document/type/sequence/filename/description/text/center[232]/div/table[3]/tbody/tr/td[3]/p,.,ssst,878,"[0.724513318913153, 0.2652140350877193, 0.051200631578947366, 8.889152271178405e-05]",2,1194,0.724513318913153,0.2652140350877193,0.051200631578947366,8.889152271178405e-05,0.724513318913153,2,True,1.0
1197,/html/body/document/type/sequence/filename/description/text/center[232]/div/table[4]/tbody/tr/td[3]/p,.,ssst,880,"[0.7257578002311179, 0.2652140350877193, 0.0755319298245614, 8.889152271178405e-05]",2,1197,0.7257578002311179,0.2652140350877193,0.0755319298245614,8.889152271178405e-05,0.7257578002311179,2,True,1.0
1204,/html/body/document/type/sequence/filename/description/text/center[233]/div/table[3]/tbody/tr/td[3]/p,. ,ssst,885,"[0.7271978428990489, 0.2652140350877193, 0.08315228070175439, 8.889152271178405e-05]",3,1204,0.7271978428990489,0.2652140350877193,0.08315228070175439,8.889152271178405e-05,0.7271978428990489,3,True,1.0
1208,/html/body/document/type/sequence/filename/description/text/center[233]/div/p[3],. ,sst,887,"[0.727754896441376, 0.28101403508771927, 0.10568561403508772, 8.889152271178405e-05]",3,1208,0.727754896441376,0.28101403508771927,0.10568561403508772,8.889152271178405e-05,0.727754896441376,3,True,1.0
1211,/html/body/document/type/sequence/filename/description/text/center[233]/div/p[4],.,sst,889,"[0.7285845506533527, 0.28101403508771927, 0.12571298245614035, 8.889152271178405e-05]",2,1211,0.7285845506533527,0.28101403508771927,0.12571298245614035,8.889152271178405e-05,0.7285845506533527,2,True,1.0
1219,/html/body/document/type/sequence/filename/description/text/center[234]/div/p[6],.,sst,896,"[0.7310438827817121, 0.28101403508771927, 0.12006596491228069, 8.889152271178405e-05]",2,1219,0.7310438827817121,0.28101403508771927,0.12006596491228069,8.889152271178405e-05,0.7310438827817121,2,True,1.0
1224,/html/body/document/type/sequence/filename/description/text/center[236]/div/p[3],.,sst,900,"[0.7374144419093899, 0.28101403508771927, 0.24311438596491228, 8.889152271178405e-05]",2,1224,0.7374144419093899,0.28101403508771927,0.24311438596491228,8.889152271178405e-05,0.7374144419093899,2,True,1.0
1227,/html/body/document/type/sequence/filename/description/text/center[236]/div/p[4],.,sst,902,"[0.7380603869744289, 0.28101403508771927, 0.2019901754385965, 8.889152271178405e-05]",2,1227,0.7380603869744289,0.28101403508771927,0.2019901754385965,8.889152271178405e-05,0.7380603869744289,2,True,1.0
1235,/html/body/document/type/sequence/filename/description/text/center[237]/div/p[3],.,sst,909,"[0.7406856499451836, 0.28101403508771927, 0.11382666666666667, 8.889152271178405e-05]",2,1235,0.7406856499451836,0.28101403508771927,0.11382666666666667,8.889152271178405e-05,0.7406856499451836,2,True,1.0
1239,/html/body/document/type/sequence/filename/description/text/center[238]/div/p[1],.,sst,912,"[0.7421138404100862, 0.28101403508771927, 0.06524126315789473, 8.889152271178405e-05]",2,1239,0.7421138404100862,0.28101403508771927,0.06524126315789473,8.889152271178405e-05,0.7421138404100862,2,True,1.0
1246,/html/body/document/type/sequence/filename/description/text/center[238]/div/p[7],.,sst,918,"[0.744347980680909, 0.28101403508771927, 0.02850877192982456, 8.889152271178405e-05]",2,1246,0.744347980680909,0.28101403508771927,0.02850877192982456,8.889152271178405e-05,0.744347980680909,2,True,1.0
1250,/html/body/document/type/sequence/filename/description/text/center[239]/div/p[3],.,sst,921,"[0.746487303327506, 0.28101403508771927, 0.0770940350877193, 8.889152271178405e-05]",2,1250,0.746487303327506,0.28101403508771927,0.0770940350877193,8.889152271178405e-05,0.746487303327506,2,True,1.0
1263,/html/body/document/type/sequence/filename/description/text/center[241]/div/p[2],. A Transferee of I,sst,933,"[0.7537052949717029, 0.28101403508771927, 0.08537263157894737, 8.889152271178405e-05]",2,1263,0.7537052949717029,0.28101403508771927,0.08537263157894737,8.889152271178405e-05,0.7537052949717029,2,True,1.0
1267,/html/body/document/type/sequence/filename/description/text/center[242]/div/p[1],.,sst,936,"[0.7552223769593173, 0.28101403508771927, 0.031968210526315786, 8.889152271178405e-05]",2,1267,0.7552223769593173,0.28101403508771927,0.031968210526315786,8.889152271178405e-05,0.7552223769593173,2,True,1.0
1271,/html/body/document/type/sequence/filename/description/text/center[242]/div/p[5],.,sst,938,"[0.7565616759015082, 0.28101403508771927, 0.07244, 8.889152271178405e-05]",3,1271,0.7565616759015082,0.28101403508771927,0.07244,8.889152271178405e-05,0.7565616759015082,3,True,1.0
1279,/html/body/document/type/sequence/filename/description/text/center[245]/div/p[3],.,sst,945,"[0.7645796912501112, 0.28101403508771927, 0.0719901754385965, 8.889152271178405e-05]",2,1279,0.7645796912501112,0.28101403508771927,0.0719901754385965,8.889152271178405e-05,0.7645796912501112,2,True,1.0
1282,/html/body/document/type/sequence/filename/description/text/center[245]/div/p[4],.,sst,947,"[0.7649471095439865, 0.28101403508771927, 0.055794947368421055, 8.889152271178405e-05]",2,1282,0.7649471095439865,0.28101403508771927,0.055794947368421055,8.889152271178405e-05,0.7649471095439865,2,True,1.0
1285,/html/body/document/type/sequence/filename/description/text/center[245]/div/p[13],.,sst,949,"[0.7671219887996681, 0.28101403508771927, 0.10819649122807018, 8.889152271178405e-05]",2,1285,0.7671219887996681,0.28101403508771927,0.10819649122807018,8.889152271178405e-05,0.7671219887996681,2,True,1.0
1289,/html/body/document/type/sequence/filename/description/text/center[246]/div/p[2],.,sst,952,"[0.7698361432931347, 0.28101403508771927, 0.10324, 8.889152271178405e-05]",2,1289,0.7698361432931347,0.28101403508771927,0.10324,8.889152271178405e-05,0.7698361432931347,2,True,1.0
1293,/html/body/document/type/sequence/filename/description/text/center[247]/div/p[1],.,sst,955,"[0.771999170345788, 0.28101403508771927, 0.17684210526315788, 8.889152271178405e-05]",2,1293,0.771999170345788,0.28101403508771927,0.17684210526315788,8.889152271178405e-05,0.771999170345788,2,True,1.0
1296,/html/body/document/type/sequence/filename/description/text/center[247]/div/table[2]/tbody/tr/td[3]/p,.,ssst,957,"[0.772147322883641, 0.2652140350877193, 0.10402947368421052, 8.889152271178405e-05]",2,1296,0.772147322883641,0.2652140350877193,0.10402947368421052,8.889152271178405e-05,0.772147322883641,2,True,1.0
1299,/html/body/document/type/sequence/filename/description/text/center[247]/div/table[3]/tbody/tr/td[3]/p,.,ssst,959,"[0.7730243859077306, 0.2652140350877193, 0.1067382456140351, 8.889152271178405e-05]",2,1299,0.7730243859077306,0.2652140350877193,0.1067382456140351,8.889152271178405e-05,0.7730243859077306,2,True,1.0
1303,/html/body/document/type/sequence/filename/description/text/center[248]/div/table[2]/tbody/tr/td[3]/p,.,ssst,962,"[0.7745059112862603, 0.2652140350877193, 0.16536701754385966, 8.889152271178405e-05]",2,1303,0.7745059112862603,0.2652140350877193,0.16536701754385966,8.889152271178405e-05,0.7745059112862603,2,True,1.0
1307,/html/body/document/type/sequence/filename/description/text/center[249]/div/table[1]/tbody/tr/td[3]/p,.,ssst,965,"[0.777030430531275, 0.2652140350877193, 0.16706666666666667, 8.889152271178405e-05]",2,1307,0.777030430531275,0.2652140350877193,0.16706666666666667,8.889152271178405e-05,0.777030430531275,2,True,1.0
1310,/html/body/document/type/sequence/filename/description/text/center[249]/div/table[2]/tbody/tr/td[3]/p,.,ssst,967,"[0.7779134196568788, 0.2652140350877193, 0.22907368421052632, 8.889152271178405e-05]",2,1310,0.7779134196568788,0.2652140350877193,0.22907368421052632,8.889152271178405e-05,0.7779134196568788,2,True,1.0
1315,/html/body/document/type/sequence/filename/description/text/center[249]/div/p[4],.,sst,971,"[0.7789327091173072, 0.28569052631578945, 0.0790238596491228, 8.889152271178405e-05]",2,1315,0.7789327091173072,0.28569052631578945,0.0790238596491228,8.889152271178405e-05,0.7789327091173072,2,True,1.0
1319,/html/body/document/type/sequence/filename/description/text/center[250]/div/p[1],.,sst,974,"[0.7805623870336899, 0.28569052631578945, 0.05016449122807017, 8.889152271178405e-05]",2,1319,0.7805623870336899,0.28569052631578945,0.05016449122807017,8.889152271178405e-05,0.7805623870336899,2,True,1.0
1322,/html/body/document/type/sequence/filename/description/text/center[250]/div/p[2],.,sst,976,"[0.781759459539542, 0.28569052631578945, 0.04356357894736842, 8.889152271178405e-05]",2,1322,0.781759459539542,0.28569052631578945,0.04356357894736842,8.889152271178405e-05,0.781759459539542,2,True,1.0
1328,/html/body/document/type/sequence/filename/description/text/center[251]/div/p[7],.,sst,981,"[0.7851788201131885, 0.28569052631578945, 0.08861263157894736, 8.889152271178405e-05]",2,1328,0.7851788201131885,0.28569052631578945,0.08861263157894736,8.889152271178405e-05,0.7851788201131885,2,True,1.0
1331,/html/body/document/type/sequence/filename/description/text/center[251]/div/p[8],.,sst,983,"[0.7856410560312899, 0.28569052631578945, 0.13610736842105264, 8.889152271178405e-05]",2,1331,0.7856410560312899,0.28569052631578945,0.13610736842105264,8.889152271178405e-05,0.7856410560312899,2,True,1.0
1335,/html/body/document/type/sequence/filename/description/text/center[251]/div/p[9],.,sst,985,"[0.7859195828024534, 0.28334947368421054, 0.09404631578947367, 8.889152271178405e-05]",3,1335,0.7859195828024534,0.28334947368421054,0.09404631578947367,8.889152271178405e-05,0.7859195828024534,3,True,1.0
1344,/html/body/document/type/sequence/filename/description/text/center[253]/div/p[1],.,sst,993,"[0.7900145189487096, 0.28534526315789477, 0.03404056140350877, 8.889152271178405e-05]",2,1344,0.7900145189487096,0.28534526315789477,0.03404056140350877,8.889152271178405e-05,0.7900145189487096,2,True,1.0
1354,/html/body/document/type/sequence/filename/description/text/center[254]/div/p[1],.,sst,1003,"[0.7929360869951703, 0.28534526315789477, 0.07343719298245614, 8.889152271178405e-05]",2,1354,0.7929360869951703,0.28534526315789477,0.07343719298245614,8.889152271178405e-05,0.7929360869951703,2,True,1.0
1357,/html/body/document/type/sequence/filename/description/text/center[254]/div/p[2],. The rights available to the ,sst,1005,"[0.7934931405374974, 0.28534526315789477, 0.1314856140350877, 8.889152271178405e-05]",2,1357,0.7934931405374974,0.28534526315789477,0.1314856140350877,8.889152271178405e-05,0.7934931405374974,2,True,1.0
1362,/html/body/document/type/sequence/filename/description/text/center[254]/div/p[4],.,sst,1009,"[0.7946013215206377, 0.28534526315789477, 0.09435859649122808, 8.889152271178405e-05]",2,1362,0.7946013215206377,0.28534526315789477,0.09435859649122808,8.889152271178405e-05,0.7946013215206377,2,True,1.0
1365,/html/body/document/type/sequence/filename/description/text/center[254]/div/p[5],.,sst,1011,"[0.7953361581083884, 0.2900217543859649, 0.03976975438596491, 8.889152271178405e-05]",2,1365,0.7953361581083884,0.2900217543859649,0.03976975438596491,8.889152271178405e-05,0.7953361581083884,2,True,1.0
1368,/html/body/document/type/sequence/filename/description/text/center[254]/div/p[6],.,sst,1013,"[0.795614684879552, 0.28967649122807015, 0.058640350877192986, 8.889152271178405e-05]",2,1368,0.795614684879552,0.28967649122807015,0.058640350877192986,8.889152271178405e-05,0.795614684879552,2,True,1.0
1372,/html/body/document/type/sequence/filename/description/text/center[255]/div/p[1],.,sst,1016,"[0.7963080387567039, 0.2900217543859649, 0.03143642105263158, 8.889152271178405e-05]",2,1372,0.7963080387567039,0.2900217543859649,0.03143642105263158,8.889152271178405e-05,0.7963080387567039,2,True,1.0
1377,/html/body/document/type/sequence/filename/description/text/center[255]/div/p[7],. T,sst,1018,"[0.7980621648048831, 0.2900217543859649, 0.17323438596491228, 8.889152271178405e-05]",4,1377,0.7980621648048831,0.2900217543859649,0.17323438596491228,8.889152271178405e-05,0.7980621648048831,4,True,1.0
1380,/html/body/document/type/sequence/filename/description/text/center[255]/div/p[8],.,sst,1020,"[0.7984355092002726, 0.2900217543859649, 0.050148, 8.889152271178405e-05]",2,1380,0.7984355092002726,0.2900217543859649,0.050148,8.889152271178405e-05,0.7984355092002726,2,True,1.0
1383,/html/body/document/type/sequence/filename/description/text/center[255]/div/p[9],.,sst,1022,"[0.7988029274941479, 0.2900217543859649, 0.03924891228070175, 8.889152271178405e-05]",2,1383,0.7988029274941479,0.2900217543859649,0.03924891228070175,8.889152271178405e-05,0.7988029274941479,2,True,1.0
1386,/html/body/document/type/sequence/filename/description/text/center[255]/div/p[10],.,sst,1024,"[0.7990814542653115, 0.2900217543859649, 0.08418877192982456, 8.889152271178405e-05]",2,1386,0.7990814542653115,0.2900217543859649,0.08418877192982456,8.889152271178405e-05,0.7990814542653115,2,True,1.0
1406,/html/body/document/type/sequence/filename/description/text/center[263]/div/p[5],.,st,1037,"[0.8116447894752438, 0.27737964912280705, 0.046003298245614034, 8.889152271178405e-05]",2,1406,0.8116447894752438,0.27737964912280705,0.046003298245614034,8.889152271178405e-05,0.8116447894752438,2,True,1.0
1416,/html/body/document/type/sequence/filename/description/text/center[269]/div/p[10],.,st,1045,"[0.8317757563187057, 0.27712140350877196, 0.16396912280701756, 8.889152271178405e-05]",2,1416,0.8317757563187057,0.27712140350877196,0.16396912280701756,8.889152271178405e-05,0.8317757563187057,2,True,1.0
1428,/html/body/document/type/sequence/filename/description/text/center[275]/div/p[2],.,st,1053,"[0.8481910575128152, 0.27712140350877196, 0.4328835087719298, 8.893774630359418e-05]",4,1428,0.8481910575128152,0.27712140350877196,0.4328835087719298,8.893774630359418e-05,0.8481910575128152,4,True,1.0
1434,/html/body/document/type/sequence/filename/description/text/center[277]/div/p[4],.,st,1057,"[0.8563809298053275, 0.27737964912280705, 0.062384842105263155, 8.889152271178405e-05]",2,1434,0.8563809298053275,0.27737964912280705,0.062384842105263155,8.889152271178405e-05,0.8563809298053275,2,True,1.0
1439,/html/body/document/type/sequence/filename/description/text/center[278]/div/p[1],.,st,1060,"[0.8571631752051913, 0.27737964912280705, 0.10081684210526315, 8.889152271178405e-05]",2,1439,0.8571631752051913,0.27737964912280705,0.10081684210526315,8.889152271178405e-05,0.8571631752051913,2,True,1.0
1444,/html/body/document/type/sequence/filename/description/text/center[279]/div/p[1],.,st,1063,"[0.8601025215561943, 0.27737964912280705, 0.06003838596491228, 8.889152271178405e-05]",2,1444,0.8601025215561943,0.27737964912280705,0.06003838596491228,8.889152271178405e-05,0.8601025215561943,2,True,1.0
1450,/html/body/document/type/sequence/filename/description/text/center[280]/div/p[2],.,st,1066,"[0.8637885566979763, 0.2750385964912281, 0.10785122807017543, 8.893774630359418e-05]",3,1450,0.8637885566979763,0.2750385964912281,0.10785122807017543,8.893774630359418e-05,0.8637885566979763,3,True,1.0
1463,/html/body/document/type/sequence/filename/description/text/center[287]/div/p[2],.,st,1077,"[0.8849210346973244, 0.27737964912280705, 0.07025754385964912, 8.889152271178405e-05]",2,1463,0.8849210346973244,0.27737964912280705,0.07025754385964912,8.889152271178405e-05,0.8849210346973244,2,True,1.0
1467,/html/body/document/type/sequence/filename/description/text/center[287]/div/p[3],.,st,1079,"[0.885152152656375, 0.28197333333333335, 0.18035087719298246, 8.889152271178405e-05]",2,1467,0.885152152656375,0.28197333333333335,0.18035087719298246,8.889152271178405e-05,0.885152152656375,2,True,1.0
1473,/html/body/document/type/sequence/filename/description/text/center[289]/div/p[1],.,st,1083,"[0.890633796556935, 0.2812828070175438, 0.0525, 8.889152271178405e-05]",2,1473,0.890633796556935,0.2812828070175438,0.0525,8.889152271178405e-05,0.890633796556935,2,True,1.0
1476,/html/body/document/type/sequence/filename/description/text/center[289]/div/p[2],.,sst,1085,"[0.8907700968917598, 0.2779438596491228, 0.11302105263157895, 8.889152271178405e-05]",2,1476,0.8907700968917598,0.2779438596491228,0.11302105263157895,8.889152271178405e-05,0.8907700968917598,2,True,1.0
1479,/html/body/document/type/sequence/filename/description/text/center[289]/div/p[3],.,sst,1087,"[0.8918308690627871, 0.2784701754385965, 0.11224210526315789, 8.889152271178405e-05]",2,1479,0.8918308690627871,0.2784701754385965,0.11224210526315789,8.889152271178405e-05,0.8918308690627871,2,True,1.0
1486,/html/body/document/type/sequence/filename/description/text/center[289]/div/p[8],.,st,1091,"[0.8932649856292039, 0.28179789473684214, 0.10447929824561404, 8.889152271178405e-05]",2,1486,0.8932649856292039,0.28179789473684214,0.10447929824561404,8.889152271178405e-05,0.8932649856292039,2,True,1.0
1492,/html/body/document/type/sequence/filename/description/text/center[290]/div/p[4],.,st,1094,"[0.8946931760941065, 0.27971508771929826, 0.24231929824561405, 8.893774630359418e-05]",3,1492,0.8946931760941065,0.27971508771929826,0.24231929824561405,8.893774630359418e-05,0.8946931760941065,3,True,1.0
1496,/html/body/document/type/sequence/filename/description/text/center[290]/div/p[6],.,st,1096,"[0.8957539482651338, 0.28205614035087717, 0.13140350877192983, 8.889152271178405e-05]",2,1496,0.8957539482651338,0.28205614035087717,0.13140350877192983,8.889152271178405e-05,0.8957539482651338,2,True,1.0
1504,/html/body/document/type/sequence/filename/description/text/center[292]/div/p[4],.,sst,1102,"[0.9013778186020327, 0.2779438596491228, 0.03040021052631579, 8.889152271178405e-05]",2,1504,0.9013778186020327,0.2779438596491228,0.03040021052631579,8.889152271178405e-05,0.9013778186020327,2,True,1.0
1508,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[1],. This Agreement shall be binding upon and inure to the benefit of the parties her,sst,1105,"[0.9035112151471155, 0.2784701754385965, 0.3217487719298246, 8.889152271178405e-05]",2,1508,0.9035112151471155,0.2784701754385965,0.3217487719298246,8.889152271178405e-05,0.9035112151471155,2,True,1.0
1512,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[2],.,sst,1107,"[0.9039260422531038, 0.2755978947368421, 0.049035087719298244, 8.893774630359418e-05]",3,1512,0.9039260422531038,0.2755978947368421,0.049035087719298244,8.893774630359418e-05,0.9039260422531038,3,True,1.0
1515,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[3],.,sst,1109,"[0.9043408693590921, 0.2784701754385965, 0.05014252631578948, 8.889152271178405e-05]",2,1515,0.9043408693590921,0.2784701754385965,0.05014252631578948,8.889152271178405e-05,0.9043408693590921,2,True,1.0
1518,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[4],.,sst,1111,"[0.9045719873181428, 0.2779438596491228, 0.07604701754385965, 8.889152271178405e-05]",2,1518,0.9045719873181428,0.2779438596491228,0.07604701754385965,8.889152271178405e-05,0.9045719873181428,2,True,1.0
1521,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[5],.,sst,1113,"[0.9049868144241311, 0.2769080701754386, 0.10388140350877194, 8.889152271178405e-05]",2,1521,0.9049868144241311,0.2769080701754386,0.10388140350877194,8.889152271178405e-05,0.9049868144241311,2,True,1.0
1524,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[6],.,sst,1115,"[0.9055853506770571, 0.2784701754385965, 0.04444077192982456, 8.889152271178405e-05]",2,1524,0.9055853506770571,0.2784701754385965,0.04444077192982456,8.889152271178405e-05,0.9055853506770571,2,True,1.0
1528,/html/body/document/type/sequence/filename/description/text/center[294]/div/p[2],.,sst,1118,"[0.9085306231295742, 0.2784701754385965, 0.16533964912280702, 8.889152271178405e-05]",2,1528,0.9085306231295742,0.2784701754385965,0.16533964912280702,8.889152271178405e-05,0.9085306231295742,2,True,1.0
1531,/html/body/document/type/sequence/filename/description/text/center[294]/div/p[3],. No failure to exercise and no,sst,1120,"[0.9087617410886248, 0.2763873684210526, 0.1285143859649123, 8.889152271178405e-05]",2,1531,0.9087617410886248,0.2763873684210526,0.1285143859649123,8.889152271178405e-05,0.9087617410886248,2,True,1.0
1534,/html/body/document/type/sequence/filename/description/text/center[294]/div/p[4],.,sst,1122,"[0.9091765681946131, 0.2763873684210526, 0.07665543859649122, 8.889152271178405e-05]",2,1534,0.9091765681946131,0.2763873684210526,0.07665543859649122,8.889152271178405e-05,0.9091765681946131,2,True,1.0
1538,/html/body/document/type/sequence/filename/description/text/center[295]/div/p[1],.,sst,1125,"[0.9096802868233133, 0.2784701754385965, 0.06807017543859649, 8.889152271178405e-05]",2,1538,0.9096802868233133,0.2784701754385965,0.06807017543859649,8.889152271178405e-05,0.9096802868233133,2,True,1.0
1541,/html/body/document/type/sequence/filename/description/text/center[295]/div/p[2],.,sst,1127,"[0.9099114047823639, 0.2763873684210526, 0.052242315789473685, 8.889152271178405e-05]",2,1541,0.9099114047823639,0.2763873684210526,0.052242315789473685,8.889152271178405e-05,0.9099114047823639,2,True,1.0
1544,/html/body/document/type/sequence/filename/description/text/center[295]/div/p[3],.,sst,1131,"[0.9101425227414146, 0.2810687719298246, 0.047017543859649125, 8.889152271178405e-05]",2,1544,0.9101425227414146,0.2810687719298246,0.047017543859649125,8.889152271178405e-05,0.9101425227414146,2,True,1.0
1562,/html/body/document/type/sequence/filename/description/text/center[304]/div/p[4],.,st,1156,"[0.9361284778808261, 0.24593754385964914, 0.04964912280701755, 8.889152271178405e-05]",2,1562,0.9361284778808261,0.24593754385964914,0.04964912280701755,8.889152271178405e-05,0.9361284778808261,2,True,1.0
1570,/html/body/document/type/sequence/filename/description/text/center[307]/div/p[2],.,sst,1163,"[0.9442294586506267, 0.2784701754385965, 0.12789473684210526, 8.889152271178405e-05]",2,1570,0.9442294586506267,0.2784701754385965,0.12789473684210526,8.889152271178405e-05,0.9442294586506267,2,True,1.0
