,xpaths,text,all_nodes_ordering
1278,/html/body/document/type/sequence/filename/description/text/div[450]/font[1],(xii),1278
1279,/html/body/document/type/sequence/filename/description/text/div[450]/font[2],Contracts,1279
1280,/html/body/document/type/sequence/filename/description/text/div[450]/font[3],". (A) Amend, modify, terminate, extend or waive any material provision of, any First Choice Material Contract, Lease or Insurance Policy, or make any change in any Contract governing the terms of any of its securities, or (B) enter into any Contract that would constitute a First Choice Material Contract, Lease or Insurance Policy if it were in effect on the date of this Agreement.",1280
1281,/html/body/document/type/sequence/filename/description/text/div[451]/font[1],(xiii),1281
1282,/html/body/document/type/sequence/filename/description/text/div[451]/font[2],Claims,1282
1283,/html/body/document/type/sequence/filename/description/text/div[451]/font[3],". Other than settlement of foreclosure actions or deficiency judgment settlements in the Ordinary Course of Business, (A) enter into any settlement or similar agreement with respect to any Legal Proceeding to which it is or becomes a party after the date of this Agreement, which settlement or agreement (1) involves payment by First Choice or any First Choice Subsidiary of an amount which exceeds $25,000 individually, or $50,000 in the aggregate, and/or (2) would impose any material restriction on the business of First Choice or any First Choice Subsidiary or (B) waive or release any material rights or claims, or agree or consent to the issuance of any Order materially restricting or otherwise affecting the business or operations of First Choice and the First Choice Subsidiaries.",1283
1284,/html/body/document/type/sequence/filename/description/text/div[452]/div/div/font,56,1284
1285,/html/body/document/type/sequence/filename/description/text/div[454]/font[1],(xiv),1285
1286,/html/body/document/type/sequence/filename/description/text/div[454]/font[2],Banking Operations,1286
1287,/html/body/document/type/sequence/filename/description/text/div[454]/font[3],". (A) Enter into any material new line of business, introduce any material new products or services, any material marketing campaigns or any material new sales compensation or incentive programs or arrangements; (B) change in any material respect its lending, investment, underwriting, risk and asset liability management and other banking and operating policies, except as required by applicable Law; (C) make any material changes in its policies and practices with respect to underwriting, pricing, originating, acquiring, selling, servicing, or buying or selling rights to service Loans, including a change in practice at any location, its hedging practices and policies; or (D) except as approved and/or committed on the date hereof and listed on Section 5.01(b)(xiv) of the First Choice Disclosure Schedule in accordance with First Choice Bank’s practices and policies described on Section 5.01(b)(xiv) of the First Choice Disclosure Schedule, (x) offer, open, renew or agree to renegotiate, increase, extend or modify any deposit account, or make any commitment to do any of the foregoing, for a current or new Specialty Customer, or (y) offer, service, renew or agree to renegotiate, increase, extend or modify the terms of any Specialty Product for any current or new customer.",1287
1288,/html/body/document/type/sequence/filename/description/text/div[455]/font[1],(xv),1288
1289,/html/body/document/type/sequence/filename/description/text/div[455]/font[2],Derivative Transactions,1289
1290,/html/body/document/type/sequence/filename/description/text/div[455]/font[3],. Enter into any Derivative Transaction.,1290
1291,/html/body/document/type/sequence/filename/description/text/div[456]/font[1],(xvi),1291
1292,/html/body/document/type/sequence/filename/description/text/div[456]/font[2],Indebtedness,1292
1293,/html/body/document/type/sequence/filename/description/text/div[456]/font[3],". Except for overnight loans or loans with maturity less than sixty (60) days, incur, modify, extend or renegotiate any indebtedness or assume, guarantee, endorse or otherwise as an accommodation become responsible for the obligations of any other Person (other than creation of deposit liabilities, purchases of federal funds, issuances, standby and letters of credit and sales of certificates of deposit, or sixty day advances, in each case in the Ordinary Course of Business).",1293
1294,/html/body/document/type/sequence/filename/description/text/div[457]/font[1],(xvii),1294
1295,/html/body/document/type/sequence/filename/description/text/div[457]/font[2],Investment Securities,1295
1296,/html/body/document/type/sequence/filename/description/text/div[457]/font[3],". Acquire (other than (A) by way of foreclosures, deficiency judgment settlements or acquisitions in a bona fide fiduciary capacity or (B) in satisfaction of debts previously contracted in good faith, in each case in the Ordinary Course of Business), sell or otherwise dispose of any debt security or equity investment or any certificates of deposits issued by other banks or change the classification method for any of the First Choice Investment Securities from “held to maturity” to “available for sale” or from “available for sale” to “held to maturity,” as those terms are used in ASC 320.",1296
1297,/html/body/document/type/sequence/filename/description/text/div[458]/font[1],(xviii),1297
1298,/html/body/document/type/sequence/filename/description/text/div[458]/font[2],Deposits,1298
1299,/html/body/document/type/sequence/filename/description/text/div[458]/font[3],". (A) Make any change to First Choice or First Choice Bank’s rate sheets attached as Section 5.01(b)(xviii)(A) of the First Choice Disclosure Schedule (including any change to any of the interest rates and the maturity dates set forth in First Choice or First Choice Bank’s rate sheets) other than in the Ordinary Course of Business, (B) amend, modify, terminate or deviate from the exception practice in place for such rate sheets described in",1299
1300,/html/body/document/type/sequence/filename/description/text/div[458]/font[5],"Section 5.01(b)(xviii)(B) of the First Choice Disclosure Schedule, (C) make any material",1300
1301,/html/body/document/type/sequence/filename/description/text/div[459]/div/div/font,57,1301
1302,/html/body/document/type/sequence/filename/description/text/div[461]/font,"changes in its policies and practices with respect to deposits and earnings credits, or (D) make any increases to deposit pricing.",1302
1303,/html/body/document/type/sequence/filename/description/text/div[462]/font[1],(xix),1303
1304,/html/body/document/type/sequence/filename/description/text/div[462]/font[2],Loans,1304
1305,/html/body/document/type/sequence/filename/description/text/div[462]/font[3],". Except for Loans approved and/or committed as of the date hereof that are listed in Section 5.01(b)(xix) of the First Choice Disclosure Schedule, (A) make, renew, renegotiate, increase, extend or modify any (1) Loan in excess of FFIEC regulatory guidelines relating to loan to value ratios, (2) Loan that is not made in conformity with First Choice’s ordinary course lending policies and guidelines in effect as of the date hereof, (3) Loan, whether secured or unsecured, if the amount of such Loan, together with any other outstanding Loans (without regard to whether such other Loans have been advanced or remain to be advanced), would result in the aggregate outstanding loans to any borrower (or to any Affiliate of such borrower) of First Choice or any First Choice Subsidiary (without regard to whether such other Loans have been advanced or remain to be advanced) to exceed $5,000,000, or (4) Loan to any borrower with a Criticized Loan; (B) sell any Loan or loan pools, (C) acquire any servicing rights, or sell or otherwise transfer any Loan where First Choice or any First Choice Subsidiary retains any servicing rights, or (D) make, renew, renegotiate, increase, extend or modify any unsecured Loan that exceeds $3,000,000.",1305
1306,/html/body/document/type/sequence/filename/description/text/div[463]/font[1],(xx),1306
1307,/html/body/document/type/sequence/filename/description/text/div[463]/font[2],Investments or Developments in Real Estate,1307
1308,/html/body/document/type/sequence/filename/description/text/div[463]/font[3],". Except for Loans made in compliance with this Agreement and except as required by any First Choice Material Contract or Lease, make any investment or commitment to invest in real estate or in any real estate development project other than by way of foreclosure or deed in lieu thereof or make any investment or commitment to develop, or otherwise take any actions to develop any First Choice Owned Property.",1308
1309,/html/body/document/type/sequence/filename/description/text/div[464]/font[1],(xxi),1309
1310,/html/body/document/type/sequence/filename/description/text/div[464]/font[2],Taxes,1310
1311,/html/body/document/type/sequence/filename/description/text/div[464]/font[3],". Except as required by applicable Law, make or change any material Tax election, change any annual Tax accounting period, adopt or change any method of Tax accounting, file any amended Tax Return, enter into any Contract or settle or compromise any liability with respect to Taxes, agree to any adjustment of any Tax attribute, file any claim for a refund of Taxes, or consent to any extension or waiver of the limitation period applicable to any Tax claim or assessment.",1311
1312,/html/body/document/type/sequence/filename/description/text/div[465]/font[1],(xxii),1312
1313,/html/body/document/type/sequence/filename/description/text/div[465]/font[2],Compliance with Agreements,1313
1314,/html/body/document/type/sequence/filename/description/text/div[465]/font[3],". Commit any act or omission which constitutes a material breach or default under any Contract with any Governmental Authority or under any First Choice Material Contract, in each case that would reasonably be expected to result in any of the conditions set forth in Article 6 not being satisfied on the Closing Date.",1314
1315,/html/body/document/type/sequence/filename/description/text/div[466]/font[1],(xxiii),1315
1316,/html/body/document/type/sequence/filename/description/text/div[466]/font[2],Environmental Assessments,1316
1317,/html/body/document/type/sequence/filename/description/text/div[466]/font[3],". Foreclose on or take a deed or title to any real estate that, upon such foreclosure or acceptance of a deed or title to such real estate, will become classified as OREO (other than single-family residential properties in the Ordinary Course of Business) without first conducting a Phase I",1317
1318,/html/body/document/type/sequence/filename/description/text/div[467]/div/div/font,58,1318
1319,/html/body/document/type/sequence/filename/description/text/div[469]/font[1],environmental site assessment pursuant to ASTM International (“,1319
1320,/html/body/document/type/sequence/filename/description/text/div[469]/font[2],ASTM,1320
1321,/html/body/document/type/sequence/filename/description/text/div[469]/font[3],”) Standard E1527-13 (the “,1321
1322,/html/body/document/type/sequence/filename/description/text/div[469]/font[4],ASTM Standard”,1322
1323,/html/body/document/type/sequence/filename/description/text/div[469]/font[5],) that satisfies the requirements of 40 C.F.R. Part 312 (a “,1323
1324,/html/body/document/type/sequence/filename/description/text/div[469]/font[6],Phase I ESA,1324
1325,/html/body/document/type/sequence/filename/description/text/div[469]/font[7],"”), or foreclose on or take a deed or title to any real estate that, upon such foreclosure or acceptance of a deed or title to such real estate, will become classified as OREO (other than single-family 1-4 units residential properties) if such environmental assessment indicates the presence or likely presence of any Hazardous Substances under conditions that indicate an existing release, a past release, or a material threat of a release of any Hazardous Substances into structures on the property or into the ground, ground water, or surface water of the property.",1325
1326,/html/body/document/type/sequence/filename/description/text/div[470]/font[1],(xxiv),1326
1327,/html/body/document/type/sequence/filename/description/text/div[470]/font[2],Adverse Actions,1327
1328,/html/body/document/type/sequence/filename/description/text/div[470]/font[3],". Take any action or knowingly fail to take any action that is intended or is reasonably likely to (A) prevent, delay or impair First Choice’s or First Choice Bank’s ability to consummate the Merger, the Bank Merger or the other transactions contemplated by this Agreement or (B) prevent the Merger or the Bank Merger from qualifying as a 368 Reorganization.",1328
1329,/html/body/document/type/sequence/filename/description/text/div[471]/font[1],(xxv),1329
1330,/html/body/document/type/sequence/filename/description/text/div[471]/font[2],Facilities,1330
1331,/html/body/document/type/sequence/filename/description/text/div[471]/font[3],". Open, relocate or close any branch office, loan production office, deposit production office or loan servicing facility, or file any application or enter into any Contract for the opening, relocation or closing of any branch office, loan production office, deposit production office or loan servicing facility.",1331
1332,/html/body/document/type/sequence/filename/description/text/div[472]/font[1],(xxvi),1332
1333,/html/body/document/type/sequence/filename/description/text/div[472]/font[2],Restructure,1333
1334,/html/body/document/type/sequence/filename/description/text/div[472]/font[3],". Merge or consolidate itself or any of its Subsidiaries with any other Person, or restructure, reorganize or completely or partially liquidate or dissolve it or any of its Subsidiaries.",1334
1335,/html/body/document/type/sequence/filename/description/text/div[473]/font[1],(xxvii),1335
1336,/html/body/document/type/sequence/filename/description/text/div[473]/font[2],Loan Workouts,1336
1337,/html/body/document/type/sequence/filename/description/text/div[473]/font[3],". Except in the Ordinary Course of Business, compromise, resolve, or otherwise “workout” any delinquent or troubled loan.",1337
1338,/html/body/document/type/sequence/filename/description/text/div[474]/font[1],(xxviii),1338
1339,/html/body/document/type/sequence/filename/description/text/div[474]/font[2],Brokered Deposits,1339
1340,/html/body/document/type/sequence/filename/description/text/div[474]/font[3],. Accept any brokered deposits.,1340
1341,/html/body/document/type/sequence/filename/description/text/div[475]/font[1],(xxix),1341
1342,/html/body/document/type/sequence/filename/description/text/div[475]/font[2],Commitments,1342
1343,/html/body/document/type/sequence/filename/description/text/div[475]/font[3],". Agree to take, make any commitment to take, or adopt any resolutions of the First Choice Board or First Choice Bank’s board of directors in support of, any of the actions reasonably believed to be covered by this Section 5.01.",1343
1344,/html/body/document/type/sequence/filename/description/text/div[476]/font[1],(c),1344
1345,/html/body/document/type/sequence/filename/description/text/div[476]/font[2],"If First Choice desires to request prior written consent of Enterprise with respect to any of the covenants set forth in this Section 5.01, such request shall be submitted to a central email address specified by Enterprise on the date hereof, with receipt of acknowledgment, and shall cite with reasonable precision the appropriate section or subsection of this Section 5.01 and provide reasonable detail and supporting documentation for the request. Enterprise shall respond as soon as reasonably as practicable with an answer or to request additional information but in no event later than two (2) Business Days after receipt of such request from First Choice; provided, however, that with respect to First Choice’s request for prior written consent pursuant to Section 5.01(xix), consent of Enterprise shall be deemed to be provided hereunder if,",1345
1346,/html/body/document/type/sequence/filename/description/text/div[477]/div/div/font,59,1346
1347,/html/body/document/type/sequence/filename/description/text/div[479]/font,"following Enterprise’s receipt of First Choice’s written request for prior consent, Enterprise fails to respond to First Choice indicating either that Enterprise consents or does not consent to First Choice’s request(s) within two (2) Business Days following receipt thereof.",1347
1348,/html/body/document/type/sequence/filename/description/text/div[480]/font[1],Section 5.02,1348
1349,/html/body/document/type/sequence/filename/description/text/div[480]/font[2],Covenants of Enterprise,1349
1350,/html/body/document/type/sequence/filename/description/text/div[480]/font[3],". During the period from the date of this Agreement until the Effective Time (or earlier termination of this Agreement in accordance with Article 7), except as set forth in Section 5.02 of the Enterprise Disclosure Schedule as of the date hereof, except as expressly contemplated or permitted by this Agreement, except as required by applicable Law, or except or with the prior written consent of First Choice (which consent will not be unreasonably withheld or delayed), Enterprise shall, and shall cause each Enterprise Subsidiary to carry on its business only in the Ordinary Course of Business, and in compliance in all material respects with all applicable Laws. Without limiting the generality of and in furtherance of the foregoing, during the period from the date of this Agreement until the Effective Time (or earlier termination of this Agreement in accordance with Article 7), except as set forth in Section 5.02 of the Enterprise Disclosure Schedule as of the date hereof, except as expressly contemplated or permitted by this Agreement, except as required by applicable Law, or except with the prior written consent of First Choice (which will not be unreasonably withheld or delayed), Enterprise shall not, and shall cause each Enterprise Subsidiary not to:",1350
1351,/html/body/document/type/sequence/filename/description/text/div[481]/font[1],(a),1351
1352,/html/body/document/type/sequence/filename/description/text/div[481]/font[2],Governing Documents,1352
1353,/html/body/document/type/sequence/filename/description/text/div[481]/font[3],. Amend its certificate of incorporation or bylaws or any similar organizational or governing documents in any manner that would adversely affect the rights of First Choice’s shareholders in the Surviving Entity.,1353
1354,/html/body/document/type/sequence/filename/description/text/div[482]/font[1],(b),1354
1355,/html/body/document/type/sequence/filename/description/text/div[482]/font[2],Capital Stock,1355
1356,/html/body/document/type/sequence/filename/description/text/div[482]/font[3],". Adjust, split, combine or reclassify any capital stock of Enterprise.",1356
1357,/html/body/document/type/sequence/filename/description/text/div[483]/font[1],(c),1357
1358,/html/body/document/type/sequence/filename/description/text/div[483]/font[2],Restructure,1358
1359,/html/body/document/type/sequence/filename/description/text/div[483]/font[3],". Merge or consolidate Enterprise or EB&T with any other Person, or restructure, reorganize or completely or partially liquidate or dissolve Enterprise or EB&T.",1359
1360,/html/body/document/type/sequence/filename/description/text/div[484]/font[1],(d),1360
1361,/html/body/document/type/sequence/filename/description/text/div[484]/font[2],Adverse Actions,1361
1362,/html/body/document/type/sequence/filename/description/text/div[484]/font[3],". Take any action or knowingly fail to take any action that is intended or reasonably likely to (i) prevent, delay or impair Enterprise’s or EB&T’s ability to consummate the Merger, the Bank Merger, or the other transactions contemplated by this Agreement or (ii) prevent the Merger or the Bank Merger from qualifying as a 368 Reorganization.",1362
1363,/html/body/document/type/sequence/filename/description/text/div[485]/font[1],(e),1363
1364,/html/body/document/type/sequence/filename/description/text/div[485]/font[2],Commitments,1364
1365,/html/body/document/type/sequence/filename/description/text/div[485]/font[3],". Agree to take, make any commitment to take, or adopt any resolutions of the Enterprise Board in support of, any of the actions prohibited by this Section 5.02.",1365
1366,/html/body/document/type/sequence/filename/description/text/div[486]/font[1],Section 5.03,1366
1367,/html/body/document/type/sequence/filename/description/text/div[486]/font[2],Commercially Reasonable Efforts,1367
1368,/html/body/document/type/sequence/filename/description/text/div[486]/font[3],". Subject to the terms and conditions of this Agreement, each of the parties to the Agreement agrees to use Commercially Reasonable Efforts in good faith to take, or cause to be taken, all actions, and to do, or cause to be done, all things necessary, proper or advisable under applicable Laws, so as to permit consummation of the transactions contemplated hereby as promptly as practicable, including the satisfaction of the conditions set forth in Article 6 hereof, and shall cooperate fully with the other parties hereto to",1368
1369,/html/body/document/type/sequence/filename/description/text/div[487]/div/div/font,60,1369
1370,/html/body/document/type/sequence/filename/description/text/div[489]/font[1],that end;,1370
1371,/html/body/document/type/sequence/filename/description/text/div[489]/font[2],provided,1371
1372,/html/body/document/type/sequence/filename/description/text/div[489]/font[3],", that this Section 5.03 will not require Enterprise to agree to, or take, any Burdensome Condition.",1372
1373,/html/body/document/type/sequence/filename/description/text/div[490]/font[1],Section 5.04,1373
1374,/html/body/document/type/sequence/filename/description/text/div[490]/font[2],First Choice Shareholder Approval,1374
1375,/html/body/document/type/sequence/filename/description/text/div[490]/font[3],.,1375
1376,/html/body/document/type/sequence/filename/description/text/div[491]/font[1],(a),1376
1377,/html/body/document/type/sequence/filename/description/text/div[491]/font[2],"Following the execution of this Agreement, First Choice shall take, in accordance with applicable Law and the articles of incorporation and bylaws of First Choice, all action necessary to convene a meeting of its shareholders as promptly as reasonably practicable (and in any event within forty-five (45) days following the time when the Registration Statement becomes effective, subject to extension with the consent of Enterprise (not to be unreasonably withheld or conditioned)) to consider and vote upon the approval of this Agreement and the transactions contemplated hereby (including the Merger) and any other matters required to be approved by First Choice’s shareholders in order to permit consummation of the Merger and the transactions contemplated hereby (including any adjournment or postponement thereof, the “",1377
1378,/html/body/document/type/sequence/filename/description/text/div[491]/font[3],First Choice Meeting,1378
1379,/html/body/document/type/sequence/filename/description/text/div[491]/font[4],"”), and shall, subject to Section 5.11 and the last sentence of this Section 5.04(a), use its Commercially Reasonable Efforts to solicit such approval by such shareholders. Subject to Section 5.11 and the last sentence of this Section 5.04(a), First Choice shall use its Commercially Reasonable Efforts to obtain the Requisite First Choice Shareholder Approval to consummate the Merger and the other transactions contemplated hereby. Except with the prior approval of Enterprise, which shall not be unreasonably withheld, no other matters shall be submitted for approval of First Choice shareholders at the First Choice Meeting. If the First Choice Board makes a First Choice Subsequent Determination in accordance with Section 5.11, First Choice shall not be required to use its Commercially Reasonable Efforts to solicit shareholders to approve this Agreement and the transactions contemplated hereby (including the Merger) or to use its Commercially Reasonable Efforts to obtain the Requisite First Choice Shareholder Approval to consummate the Merger.",1379
1380,/html/body/document/type/sequence/filename/description/text/div[492]/font[1],(b),1380
1381,/html/body/document/type/sequence/filename/description/text/div[492]/font[2],"Except to the extent provided otherwise in Section 5.11, (a) the First Choice Board shall at all times prior to and during the First Choice Meeting recommend approval by the shareholders of First Choice of this Agreement and the transactions contemplated hereby (including the Merger), and any other matters required to be approved by First Choice’s shareholders for consummation of the Merger and the transactions contemplated hereby (the “",1381
1382,/html/body/document/type/sequence/filename/description/text/div[492]/font[3],First Choice Recommendation,1382
1383,/html/body/document/type/sequence/filename/description/text/div[492]/font[4],"”) and (b) the Proxy Statement-Prospectus shall include the First Choice Recommendation. In the event that there are sufficient shares of First Choice Common Stock represented (in person or by proxy) at the First Choice Meeting to secure the Requisite First Choice Shareholder Approval, First Choice will not adjourn or postpone the First Choice Meeting unless the First Choice Board reasonably determines in good faith, after consultation with the advice of counsel, that (i) such adjournment or postponement is required by applicable Law in order to ensure that any required supplement or amendment to the Proxy Statement-Prospectus is provided to the holders of First Choice Common Stock with a reasonable amount of time in advance of the First Choice Meeting or (ii) failure to do so would otherwise breach or reasonably be expected to result in a breach of its fiduciary duties under applicable Law. First Choice shall keep Enterprise updated with respect to the proxy solicitation results in connection with the First Choice Meeting as reasonably requested by Enterprise.",1383
1384,/html/body/document/type/sequence/filename/description/text/div[493]/div/div/font,61,1384
1385,/html/body/document/type/sequence/filename/description/text/div[495]/font[1],(c),1385
1386,/html/body/document/type/sequence/filename/description/text/div[495]/font[2],"Except to the extent provided otherwise in Section 5.11, First Choice shall adjourn or postpone the First Choice Meeting, if, as of the time for which the First Choice Meeting is originally scheduled there are insufficient shares of First Choice Common Stock represented (either in person or by proxy) to constitute a quorum necessary to conduct the business of such meeting or, if on the date of the First Choice Meeting, First Choice has not received proxies representing a sufficient number of shares necessary to obtain the Requisite First Choice Shareholder Approval. First Choice shall only be required to adjourn or postpone the First Choice Meeting two times pursuant to the first sentence of this Section 5.04(c).",1386
1387,/html/body/document/type/sequence/filename/description/text/div[496]/font[1],Section 5.05,1387
1388,/html/body/document/type/sequence/filename/description/text/div[496]/font[2],Enterprise Shareholder Approval,1388
1389,/html/body/document/type/sequence/filename/description/text/div[496]/font[3],". (a) Enterprise shall take, in accordance with applicable Law and the certificate of incorporation and bylaws of Enterprise, all action necessary to convene a special meeting of its shareholders as promptly as reasonably practicable (and in any event within forty-five (45) days following the time when the Registration Statement becomes effective, subject to extension with the consent of First Choice (not to be unreasonably withheld or conditioned)) to consider and obtain the Requisite Enterprise Shareholder Approval (including any adjournment or postponement thereof, the “",1389
1390,/html/body/document/type/sequence/filename/description/text/div[496]/font[4],Enterprise Meeting,1390
1391,/html/body/document/type/sequence/filename/description/text/div[496]/font[5],”) and shall use its Commercially Reasonable Efforts to solicit such approval by such shareholders. The Enterprise Board shall at all times prior to and during the Enterprise Meeting recommend such approval (the “,1391
1392,/html/body/document/type/sequence/filename/description/text/div[496]/font[6],Enterprise Recommendation,1392
1393,/html/body/document/type/sequence/filename/description/text/div[496]/font[7],"”) and (b) the Proxy Statement-Prospectus shall include the Enterprise Recommendation. Neither the Enterprise Board nor any committee thereof shall withhold, withdraw, change, qualify, amend or modify, or publicly propose to withdraw, change, qualify, amend or modify, in a manner adverse in any respect to the interest of First Choice, or take any other action or make any other public statement inconsistent with, the Enterprise Recommendation.",1393
1394,/html/body/document/type/sequence/filename/description/text/div[497]/font[1],Section 5.06,1394
1395,/html/body/document/type/sequence/filename/description/text/div[497]/font[2],Takeover Laws,1395
1396,/html/body/document/type/sequence/filename/description/text/div[497]/font[3],". Enterprise shall use Commercially Reasonable Efforts to exempt (or cause the continued exemption of) this Agreement, the Merger and the Bank Merger from the requirements of any applicable antitakeover statute or regulation and from any similar provisions under the certificate of incorporation and bylaws of Enterprise and the organizational documents of EB&T.",1396
1397,/html/body/document/type/sequence/filename/description/text/div[498]/font[1],Section 5.07,1397
1398,/html/body/document/type/sequence/filename/description/text/div[498]/font[2],Registration Statement; Proxy Statement-Prospectus; Nasdaq Listing,1398
1399,/html/body/document/type/sequence/filename/description/text/div[498]/font[3],.,1399
1400,/html/body/document/type/sequence/filename/description/text/div[499]/font[1],(a),1400
1401,/html/body/document/type/sequence/filename/description/text/div[499]/font[2],"Enterprise and First Choice agree to cooperate in the preparation of the Registration Statement to be filed by Enterprise with the SEC in connection with the issuance of Enterprise Common Stock in the Merger (including the Proxy Statement-Prospectus and all related documents). First Choice shall use Commercially Reasonable Efforts to deliver to Enterprise such financial statements and related analysis of First Choice as may be required by Law in order to file the Registration Statement and any other report required to be filed by Enterprise with the SEC, in each case, in compliance with applicable Laws and shall provide Enterprise with any other information concerning itself that Enterprise may reasonably request in connection with the drafting and preparation of the Registration Statement and the Proxy Statement-Prospectus. Enterprise agrees to use Commercially Reasonable Efforts to cause the Registration Statement to be filed with the SEC within sixty (60) days from the date hereof, and to be declared effective by the SEC as promptly as reasonably practicable after the filing thereof.",1401
1402,/html/body/document/type/sequence/filename/description/text/div[500]/div/div/font,62,1402
1403,/html/body/document/type/sequence/filename/description/text/div[502]/font,"First Choice agrees to cooperate with Enterprise and Enterprise’s counsel and accountants in requesting and obtaining appropriate opinions, consents and letters from First Choice’s independent auditors in connection with the Registration Statement and the Proxy Statement-Prospectus. After the Registration Statement is declared effective under the Securities Act, First Choice, at its own expense, shall promptly mail or cause to be mailed the Proxy Statement-Prospectus to its shareholders.",1403
1404,/html/body/document/type/sequence/filename/description/text/div[503]/font[1],(b),1404
1405,/html/body/document/type/sequence/filename/description/text/div[503]/font[2],"Enterprise shall use Commercially Reasonable Efforts to ensure that the Proxy Statement-Prospectus and the Registration Statement shall comply as to form in all material respects with the applicable provisions of the Securities Act and the Exchange Act and the rules and regulations thereunder. Each of Enterprise and First Choice agrees, as to itself and its Subsidiaries, that none of the information supplied or to be supplied by it for inclusion or incorporation by reference in (i) the Registration Statement will, at the time it is filed with the SEC, at any time it is amended or supplemented, or at the time it becomes effective under the Securities Act, contain any untrue statement of a material fact or omit to state any material fact required to be stated therein or necessary to make the statements therein not misleading and (ii) the Proxy Statement-Prospectus will, at the date of mailing to shareholders, at the time of the First Choice Meeting and Enterprise Meeting, or at any time it is amended or supplemented, contain any untrue statement of a material fact or omit to state any material fact required to be stated therein or necessary to make the statements therein, in the light of the circumstances under which such statement was made, not misleading. Each of Enterprise and First Choice further agrees that if it becomes aware that any information furnished by it would cause any of the statements in the Registration Statement or the Proxy Statement-Prospectus to be false or misleading with respect to any material fact, or to omit to state any material fact necessary to make the statements therein not false or misleading, to promptly inform the other party thereof and to take appropriate steps to correct the Registration Statement or the Proxy Statement-Prospectus. Enterprise will advise First Choice, promptly after Enterprise receives notice thereof, (A) of the time when the Registration Statement has become effective or any supplement or amendment has been filed, (B) of the issuance of any stop order or the suspension of the qualification of Enterprise Common Stock for offering or sale in any jurisdiction or of the initiation or threat of any proceeding for any such purpose, and (C) of any request by the SEC for the amendment or supplement of the Registration Statement or upon the receipt of any comments (whether written or oral) from the SEC or its staff. Enterprise will provide First Choice and its counsel with a reasonable opportunity to review and comment on (and will consider such comments in good faith) (x) the Registration Statement (including the Proxy Statement-Prospectus) prior to its being filed with the SEC, (y) all amendments and supplements to the Registration Statement (including the Proxy Statement-Prospectus) and, (z) except to the extent such response is submitted under confidential cover, all responses to requests for additional information and replies to comments of the SEC, prior to their being filed with, or sent to the SEC, and reasonable good faith consideration shall be given to any comments made by First Choice and its counsel. Enterprise will provide First Choice and its counsel with a copy of all such filings made with the SEC. If at any time prior to the First Choice Meeting and Enterprise Meeting there shall occur any event that should be disclosed in an amendment or supplement to the Proxy Statement-Prospectus or the Registration Statement, Enterprise shall use Commercially Reasonable Efforts to promptly prepare and file such amendment or supplement with the SEC (if",1405
1406,/html/body/document/type/sequence/filename/description/text/div[504]/div/div/font,63,1406
1407,/html/body/document/type/sequence/filename/description/text/div[506]/font,required under applicable Law) and cooperate with First Choice to mail such amendment or supplement to First Choice shareholders (if required under applicable Law).,1407
1408,/html/body/document/type/sequence/filename/description/text/div[507]/font[1],(c),1408
1409,/html/body/document/type/sequence/filename/description/text/div[507]/font[2],"Enterprise agrees to use Commercially Reasonable Efforts to cause the shares of Enterprise Common Stock to be issued in connection with the Merger to be approved for listing on Nasdaq (or other Trading Market on which the Enterprise Common Stock is then listed or quoted), subject to official notice of issuance, prior to the Effective Time.",1409
1410,/html/body/document/type/sequence/filename/description/text/div[508]/font[1],Section 5.08,1410
1411,/html/body/document/type/sequence/filename/description/text/div[508]/font[2],Regulatory Filings; Consents,1411
1412,/html/body/document/type/sequence/filename/description/text/div[508]/font[3],.,1412
1413,/html/body/document/type/sequence/filename/description/text/div[509]/font[1],(a),1413
1414,/html/body/document/type/sequence/filename/description/text/div[509]/font[2],"Each of Enterprise and First Choice and their respective Subsidiaries shall cooperate and use their Commercially Reasonable Efforts (i) to prepare all documentation (including the Registration Statement and Proxy Statement-Prospectus), and Enterprise shall make, all filings with, to send all notices to, and to obtain all Permits, consents, approvals and authorizations of, all third parties and Governmental Authorities necessary to consummate the transactions contemplated by this Agreement, including without limitation, the Closing Regulatory Approvals and the consents, approvals and notices under the Contracts set forth on Section 3.05(c), (ii) to comply with the terms and conditions of such permits, consents, approvals and authorizations and (iii) to cause the transactions contemplated by this Agreement to be consummated as expeditiously as practicable;",1414
1415,/html/body/document/type/sequence/filename/description/text/div[509]/font[3],provided,1415
1416,/html/body/document/type/sequence/filename/description/text/div[509]/font[4],",",1416
1417,/html/body/document/type/sequence/filename/description/text/div[509]/font[5],however,1417
1418,/html/body/document/type/sequence/filename/description/text/div[509]/font[6],", that in no event shall Enterprise be required to agree to any prohibition, limitation, or other requirement which would (A) materially prohibit or materially limit the ownership or operation by Enterprise or any Enterprise Subsidiary (including First Choice and any First Choice Subsidiary after Closing) of all or any material portion of its business or assets, (B) compel Enterprise or any Enterprise Subsidiary (including First Choice and any First Choice Subsidiary after Closing) to dispose of all or any material portion of its business or assets, (C) cause any portion of any First Choice Regulatory Agreement to be enforceable against Enterprise or EB&T after the Merger, or (D) be reasonably expected to have a Material Adverse Effect on the Surviving Entity, taken as a whole (together, the “",1418
1419,/html/body/document/type/sequence/filename/description/text/div[509]/font[7],Burdensome Conditions,1419
1420,/html/body/document/type/sequence/filename/description/text/div[509]/font[8],"”). Without limiting the generality of the foregoing, as soon as practicable and in no event later than thirty (30) days",1420
