,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
327,/html/body/document/type/sequence/filename/description/text/center[53]/div/p[3]/b[2]/i,"Benefit
Plans.",sst,271,"[0.6048043521006751, 0.2552961403508772, 0.054572350877192984, 0.0003277184243298158]",1,327,0.6048043521006751,0.2552961403508772,0.054572350877192984,0.0003277184243298158,0.6048043521006751,1
328,/html/body/document/type/sequence/filename/description/text/center[53]/div/p[7],50,n,272,"[0.6121889405955736, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,328,0.6121889405955736,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6121889405955736,1
329,/html/body/document/type/sequence/filename/description/text/center[54]/div/p[7],51,n,273,"[0.6232221275480108, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,329,0.6232221275480108,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6232221275480108,1
330,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[1]/b[1],7.11,ssn,274,"[0.6241506630836119, 0.23658456140350875, 0.018196280701754386, 0.0003277184243298158]",1,330,0.6241506630836119,0.23658456140350875,0.018196280701754386,0.0003277184243298158,0.6241506630836119,1
331,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[1]/b[2]/i,Notification of Certain Matters.,sst,275,"[0.6241506630836119, 0.254780350877193, 0.12213263157894735, 0.0003277184243298158]",1,331,0.6241506630836119,0.254780350877193,0.12213263157894735,0.0003277184243298158,0.6241506630836119,1
332,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[2]/b[1],7.12,ssn,276,"[0.6256800157304844, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,332,0.6256800157304844,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.6256800157304844,1
333,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[2]/b[2]/i,Advisory Board.,sst,277,"[0.6256800157304844, 0.2552961403508772, 0.06236842105263158, 0.0003277184243298158]",1,333,0.6256800157304844,0.2552961403508772,0.06236842105263158,0.0003277184243298158,0.6256800157304844,1
334,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[3]/b[1],7.13,ssn,278,"[0.6265320836337419, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,334,0.6265320836337419,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.6265320836337419,1
335,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[3]/b[2]/i,Compliance with Laws,sst,279,"[0.6265320836337419, 0.2552961403508772, 0.09252210526315789, 0.0003277184243298158]",3,335,0.6265320836337419,0.2552961403508772,0.09252210526315789,0.0003277184243298158,0.6265320836337419,3
336,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[3]/b[3],.,sst,279,"[0.6265320836337419, 0.2552961403508772, 0.09252210526315789, 0.0003277184243298158]",3,336,0.6265320836337419,0.2552961403508772,0.09252210526315789,0.0003277184243298158,0.6265320836337419,3
337,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[3],,sst,279,"[0.6265320836337419, 0.2552961403508772, 0.09252210526315789, 0.0003277184243298158]",3,337,0.6265320836337419,0.2552961403508772,0.09252210526315789,0.0003277184243298158,0.6265320836337419,3
338,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[4]/b[1],7.14,ssn,280,"[0.6273841515369994, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",2,338,0.6273841515369994,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.6273841515369994,2
339,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[4]/b[2]/i,,ssn,280,"[0.6273841515369994, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",2,339,0.6273841515369994,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.6273841515369994,2
340,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[4]/b[2]/i,Operating Functions.,sst,281,"[0.6273841515369994, 0.25529052631578947, 0.0831740350877193, 0.0003277184243298158]",1,340,0.6273841515369994,0.25529052631578947,0.0831740350877193,0.0003277184243298158,0.6273841515369994,1
341,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[5]/b[1],7.15,ssn,282,"[0.6295907889274869, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,341,0.6295907889274869,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.6295907889274869,1
342,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[5]/b[2]/i,Assumption of TRUPs,sst,283,"[0.6295907889274869, 0.2552961403508772, 0.08628842105263158, 0.0003277184243298158]",1,342,0.6295907889274869,0.2552961403508772,0.08628842105263158,0.0003277184243298158,0.6295907889274869,1
343,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[6]/b[1],7.16,ssn,284,"[0.6324747110615893, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,343,0.6324747110615893,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.6324747110615893,1
344,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[6]/b[2]/i,Shareholder Litigation,sst,285,"[0.6324747110615893, 0.2552961403508772, 0.0904498245614035, 0.0003277184243298158]",2,344,0.6324747110615893,0.2552961403508772,0.0904498245614035,0.0003277184243298158,0.6324747110615893,2
345,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[6],.,sst,285,"[0.6324747110615893, 0.2552961403508772, 0.0904498245614035, 0.0003277184243298158]",2,345,0.6324747110615893,0.2552961403508772,0.0904498245614035,0.0003277184243298158,0.6324747110615893,2
346,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[8],52,n,286,"[0.6340914552882829, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,346,0.6340914552882829,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6340914552882829,1
347,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[1]/b[1],7.17,ssn,287,"[0.6350199908238842, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,347,0.6350199908238842,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.6350199908238842,1
348,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[1]/b[2]/i,Dividends,sst,288,"[0.6350199908238842, 0.2552961403508772, 0.040800421052631576, 0.0003277184243298158]",2,348,0.6350199908238842,0.2552961403508772,0.040800421052631576,0.0003277184243298158,0.6350199908238842,2
349,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[1],.,sst,288,"[0.6350199908238842, 0.2552961403508772, 0.040800421052631576, 0.0003277184243298158]",2,349,0.6350199908238842,0.2552961403508772,0.040800421052631576,0.0003277184243298158,0.6350199908238842,2
350,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[2]/b,ARTICLE VIII,sn,289,"[0.6377509776932992, 0.46892561403508776, 0.06214364912280702, 0.0003277184243298158]",1,350,0.6377509776932992,0.46892561403508776,0.06214364912280702,0.0003277184243298158,0.6377509776932992,1
351,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[3]/b,Conditions to Consummation of the Merger,st,290,"[0.6384391863843919, 0.4125656140350877, 0.17486877192982456, 0.0003277184243298158]",1,351,0.6384391863843919,0.4125656140350877,0.17486877192982456,0.0003277184243298158,0.6384391863843919,1
352,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4]/b[1],8.01,ssn,291,"[0.638952611915842, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,352,0.638952611915842,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.638952611915842,1
353,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4]/b[2]/i,Conditions to Each Party’s Obligation to Effect the Merger.,sst,292,"[0.638952611915842, 0.2552961403508772, 0.22911157894736842, 0.0003277184243298158]",1,353,0.638952611915842,0.2552961403508772,0.22911157894736842,0.0003277184243298158,0.638952611915842,1
354,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5],(a),sssn,293,"[0.6398046798190994, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,354,0.6398046798190994,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.6398046798190994,1
355,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5]/u,Shareholder Approval,ssst,294,"[0.6398046798190994, 0.2779438596491228, 0.08469333333333333, 0.0003277184243298158]",2,355,0.6398046798190994,0.2779438596491228,0.08469333333333333,0.0003277184243298158,0.6398046798190994,2
356,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[5],.,ssst,294,"[0.6398046798190994, 0.2779438596491228, 0.08469333333333333, 0.0003277184243298158]",2,356,0.6398046798190994,0.2779438596491228,0.08469333333333333,0.0003277184243298158,0.6398046798190994,2
357,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],(b,sssn,295,"[0.6406567477223569, 0.265219649122807, 0.007796070175438597, 0.0003277184243298158]",1,357,0.6406567477223569,0.265219649122807,0.007796070175438597,0.0003277184243298158,0.6406567477223569,1
358,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],(b),ssst,296,"[0.6406567477223569, 0.27612421052631575, 0.08705052631578947, 0.0003277184243298158]",3,358,0.6406567477223569,0.27612421052631575,0.08705052631578947,0.0003277184243298158,0.6406567477223569,3
359,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6]/u,Regulatory Approvals,ssst,296,"[0.6406567477223569, 0.27612421052631575, 0.08705052631578947, 0.0003277184243298158]",3,359,0.6406567477223569,0.27612421052631575,0.08705052631578947,0.0003277184243298158,0.6406567477223569,3
360,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[6],.,ssst,296,"[0.6406567477223569, 0.27612421052631575, 0.08705052631578947, 0.0003277184243298158]",3,360,0.6406567477223569,0.27612421052631575,0.08705052631578947,0.0003277184243298158,0.6406567477223569,3
361,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[7],(c),sssn,297,"[0.6418474579974219, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,361,0.6418474579974219,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.6418474579974219,1
362,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[7]/u,No Injunction,ssst,298,"[0.6418474579974219, 0.2779438596491228, 0.0569079298245614, 0.0003277184243298158]",2,362,0.6418474579974219,0.2779438596491228,0.0569079298245614,0.0003277184243298158,0.6418474579974219,2
363,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[7],.,ssst,298,"[0.6418474579974219, 0.2779438596491228, 0.0569079298245614, 0.0003277184243298158]",2,363,0.6418474579974219,0.2779438596491228,0.0569079298245614,0.0003277184243298158,0.6418474579974219,2
364,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[8],(d),sssn,299,"[0.6430381682724869, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,364,0.6430381682724869,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.6430381682724869,1
365,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[8]/u,Registration Statement,ssst,300,"[0.6430381682724869, 0.2784701754385965, 0.08781824561403509, 0.0003277184243298158]",2,365,0.6430381682724869,0.2784701754385965,0.08781824561403509,0.0003277184243298158,0.6430381682724869,2
366,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[8],.,ssst,300,"[0.6430381682724869, 0.2784701754385965, 0.08781824561403509, 0.0003277184243298158]",2,366,0.6430381682724869,0.2784701754385965,0.08781824561403509,0.0003277184243298158,0.6430381682724869,2
367,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[9],(e),sssn,301,"[0.644228878547552, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,367,0.644228878547552,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.644228878547552,1
368,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[9]/u,Listing,ssst,302,"[0.644228878547552, 0.2779438596491228, 0.028848701754385964, 0.0003277184243298158]",2,368,0.644228878547552,0.2779438596491228,0.028848701754385964,0.0003277184243298158,0.644228878547552,2
369,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[9],.,ssst,302,"[0.644228878547552, 0.2779438596491228, 0.028848701754385964, 0.0003277184243298158]",2,369,0.644228878547552,0.2779438596491228,0.028848701754385964,0.0003277184243298158,0.644228878547552,2
370,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[11],53,n,303,"[0.6451683380306308, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,370,0.6451683380306308,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6451683380306308,1
371,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1]/b[1],8.02,ssn,304,"[0.6460968735662319, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,371,0.6460968735662319,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.6460968735662319,1
372,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[1]/b[2]/i,Conditions to Obligation of CBTC.,sst,305,"[0.6460968735662319, 0.2552961403508772, 0.1343698245614035, 0.0003277184243298158]",1,372,0.6460968735662319,0.2552961403508772,0.1343698245614035,0.0003277184243298158,0.6460968735662319,1
373,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[2],(a),sssn,306,"[0.6469489414694894, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,373,0.6469489414694894,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.6469489414694894,1
374,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[2]/u,Representations and Warranties,ssst,307,"[0.6469489414694894, 0.2779438596491228, 0.12038947368421053, 0.0003277184243298158]",2,374,0.6469489414694894,0.2779438596491228,0.12038947368421053,0.0003277184243298158,0.6469489414694894,2
375,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[2],.,ssst,307,"[0.6469489414694894, 0.2779438596491228, 0.12038947368421053, 0.0003277184243298158]",2,375,0.6469489414694894,0.2779438596491228,0.12038947368421053,0.0003277184243298158,0.6469489414694894,2
376,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3],(b),sssn,308,"[0.6488169364881694, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,376,0.6488169364881694,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.6488169364881694,1
377,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[3]/u,Performance of Obligations of United,ssst,309,"[0.6488169364881694, 0.2784701754385965, 0.1418421052631579, 0.0003277184243298158]",1,377,0.6488169364881694,0.2784701754385965,0.1418421052631579,0.0003277184243298158,0.6488169364881694,1
378,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4],(c),sssn,310,"[0.6500076467632344, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,378,0.6500076467632344,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.6500076467632344,1
379,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4]/u,Opinion of CBTC’s Counsel,ssst,311,"[0.6500076467632344, 0.2779438596491228, 0.10914456140350878, 0.0003277184243298158]",2,379,0.6500076467632344,0.2779438596491228,0.10914456140350878,0.0003277184243298158,0.6500076467632344,2
380,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[4],.,ssst,311,"[0.6500076467632344, 0.2779438596491228, 0.10914456140350878, 0.0003277184243298158]",2,380,0.6500076467632344,0.2779438596491228,0.10914456140350878,0.0003277184243298158,0.6500076467632344,2
381,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[5]/b[1],8.03,ssn,312,"[0.6518756417819143, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,381,0.6518756417819143,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.6518756417819143,1
382,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[5]/b[2]/i,Conditions to Obligation of United.,sst,313,"[0.6518756417819143, 0.2552961403508772, 0.13592631578947367, 0.0003277184243298158]",1,382,0.6518756417819143,0.2552961403508772,0.13592631578947367,0.0003277184243298158,0.6518756417819143,1
383,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[6],(a),sssn,314,"[0.6527277096851718, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,383,0.6527277096851718,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.6527277096851718,1
384,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[6]/u,Representations and Warranties,ssst,315,"[0.6527277096851718, 0.2779438596491228, 0.12038947368421053, 0.0003277184243298158]",2,384,0.6527277096851718,0.2779438596491228,0.12038947368421053,0.0003277184243298158,0.6527277096851718,2
385,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[6],.,ssst,315,"[0.6527277096851718, 0.2779438596491228, 0.12038947368421053, 0.0003277184243298158]",2,385,0.6527277096851718,0.2779438596491228,0.12038947368421053,0.0003277184243298158,0.6527277096851718,2
386,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[7],(b),sssn,316,"[0.6545957047038518, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,386,0.6545957047038518,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.6545957047038518,1
387,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[7]/u,Performance of Obligations of CBTC,ssst,317,"[0.6545957047038518, 0.2784701754385965, 0.14315228070175437, 0.0003277184243298158]",2,387,0.6545957047038518,0.2784701754385965,0.14315228070175437,0.0003277184243298158,0.6545957047038518,2
388,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[7],.,ssst,317,"[0.6545957047038518, 0.2784701754385965, 0.14315228070175437, 0.0003277184243298158]",2,388,0.6545957047038518,0.2784701754385965,0.14315228070175437,0.0003277184243298158,0.6545957047038518,2
389,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[9],54,n,318,"[0.6558738065587381, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,389,0.6558738065587381,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6558738065587381,1
390,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1],(c),sssn,319,"[0.6568023420943392, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,390,0.6568023420943392,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.6568023420943392,1
391,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1]/u,Opinion of United’s Counsel,ssst,320,"[0.6568023420943392, 0.2779438596491228, 0.11017543859649123, 0.0003277184243298158]",2,391,0.6568023420943392,0.2779438596491228,0.11017543859649123,0.0003277184243298158,0.6568023420943392,2
392,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1],.,ssst,320,"[0.6568023420943392, 0.2779438596491228, 0.11017543859649123, 0.0003277184243298158]",2,392,0.6568023420943392,0.2779438596491228,0.11017543859649123,0.0003277184243298158,0.6568023420943392,2
393,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],(d),sssn,321,"[0.6586703371130191, 0.265219649122807, 0.012987929824561404, 0.0003277184243298158]",1,393,0.6586703371130191,0.265219649122807,0.012987929824561404,0.0003277184243298158,0.6586703371130191,1
394,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2]/u,Agreement with CBTC Key Employee,ssst,322,"[0.6586703371130191, 0.2782070175438596, 0.14756561403508772, 0.0003277184243298158]",2,394,0.6586703371130191,0.2782070175438596,0.14756561403508772,0.0003277184243298158,0.6586703371130191,2
395,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],.,ssst,322,"[0.6586703371130191, 0.2782070175438596, 0.14756561403508772, 0.0003277184243298158]",2,395,0.6586703371130191,0.2782070175438596,0.14756561403508772,0.0003277184243298158,0.6586703371130191,2
396,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[3]/b,ARTICLE IX,sn,323,"[0.6607240392388194, 0.4724835087719298, 0.05503291228070175, 0.0003277184243298158]",1,396,0.6607240392388194,0.4724835087719298,0.05503291228070175,0.0003277184243298158,0.6607240392388194,1
397,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[4]/b,Termination,st,324,"[0.6614122479299119, 0.4752245614035088, 0.04955045614035087, 0.0003277184243298158]",1,397,0.6614122479299119,0.4752245614035088,0.04955045614035087,0.0003277184243298158,0.6614122479299119,1
398,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[5]/b[1],9.01,ssn,325,"[0.661925673461362, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,398,0.661925673461362,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.661925673461362,1
399,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[5]/b[2]/i,Termination.,sst,326,"[0.661925673461362, 0.2552961403508772, 0.049819087719298244, 0.0003277184243298158]",1,399,0.661925673461362,0.2552961403508772,0.049819087719298244,0.0003277184243298158,0.661925673461362,1
400,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[6],(a),sssn,329,"[0.6624390989928121, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,400,0.6624390989928121,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.6624390989928121,1
401,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[6]/u,Mutual Consent,ssst,330,"[0.6624390989928121, 0.2779438596491228, 0.06445178947368421, 0.0003277184243298158]",2,401,0.6624390989928121,0.2779438596491228,0.06445178947368421,0.0003277184243298158,0.6624390989928121,2
402,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[6],.,ssst,330,"[0.6624390989928121, 0.2779438596491228, 0.06445178947368421, 0.0003277184243298158]",2,402,0.6624390989928121,0.2779438596491228,0.06445178947368421,0.0003277184243298158,0.6624390989928121,2
403,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[7],(b),sssn,331,"[0.6632911668960696, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,403,0.6632911668960696,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.6632911668960696,1
404,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[7]/u[1],Breach,ssst,332,"[0.6632911668960696, 0.2784701754385965, 0.02883221052631579, 0.0003277184243298158]",2,404,0.6632911668960696,0.2784701754385965,0.02883221052631579,0.0003277184243298158,0.6632911668960696,2
405,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[7],.,ssst,332,"[0.6632911668960696, 0.2784701754385965, 0.02883221052631579, 0.0003277184243298158]",2,405,0.6632911668960696,0.2784701754385965,0.02883221052631579,0.0003277184243298158,0.6632911668960696,2
406,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[8],(c),sssn,333,"[0.665497804286557, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,406,0.665497804286557,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.665497804286557,1
407,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[8]/u,Delay,ssst,334,"[0.665497804286557, 0.2779438596491228, 0.026151298245614036, 0.0003277184243298158]",2,407,0.665497804286557,0.2779438596491228,0.026151298245614036,0.0003277184243298158,0.665497804286557,2
408,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[8],.,ssst,334,"[0.665497804286557, 0.2779438596491228, 0.026151298245614036, 0.0003277184243298158]",2,408,0.665497804286557,0.2779438596491228,0.026151298245614036,0.0003277184243298158,0.665497804286557,2
409,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[9],(d),sssn,335,"[0.6670271569334295, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,409,0.6670271569334295,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.6670271569334295,1
410,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[9]/u[1],Failure of United Conditions.,ssst,336,"[0.6670271569334295, 0.2784701754385965, 0.1101698245614035, 0.0003277184243298158]",1,410,0.6670271569334295,0.2784701754385965,0.1101698245614035,0.0003277184243298158,0.6670271569334295,1
411,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[11],55,n,337,"[0.6686439011601232, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,411,0.6686439011601232,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6686439011601232,1
412,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[1],(e),sssn,338,"[0.6695724366957244, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,412,0.6695724366957244,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.6695724366957244,1
413,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[1]/u[1],Failure of CBTC Conditions.,ssst,339,"[0.6695724366957244, 0.2779438596491228, 0.10913894736842104, 0.0003277184243298158]",1,413,0.6695724366957244,0.2779438596491228,0.10913894736842104,0.0003277184243298158,0.6695724366957244,1
414,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[2],(f),sssn,340,"[0.6714404317144043, 0.265219649122807, 0.011688561403508772, 0.0003277184243298158]",1,414,0.6714404317144043,0.265219649122807,0.011688561403508772,0.0003277184243298158,0.6714404317144043,1
415,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[2]/u,No Approval,ssst,341,"[0.6714404317144043, 0.2769080701754386, 0.05092652631578948, 0.0003277184243298158]",2,415,0.6714404317144043,0.2769080701754386,0.05092652631578948,0.0003277184243298158,0.6714404317144043,2
416,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[2],.,ssst,341,"[0.6714404317144043, 0.2769080701754386, 0.05092652631578948, 0.0003277184243298158]",2,416,0.6714404317144043,0.2769080701754386,0.05092652631578948,0.0003277184243298158,0.6714404317144043,2
417,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3],(g),sssn,342,"[0.6746629962203142, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,417,0.6746629962203142,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.6746629962203142,1
418,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3]/u,"Failure to Recommend, Etc",ssst,343,"[0.6746629962203142, 0.2784701754385965, 0.1052140350877193, 0.0003277184243298158]",2,418,0.6746629962203142,0.2784701754385965,0.1052140350877193,0.0003277184243298158,0.6746629962203142,2
419,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[3],.,ssst,343,"[0.6746629962203142, 0.2784701754385965, 0.1052140350877193, 0.0003277184243298158]",2,419,0.6746629962203142,0.2784701754385965,0.1052140350877193,0.0003277184243298158,0.6746629962203142,2
420,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4],(h),sssn,344,"[0.6761923488671866, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,420,0.6761923488671866,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.6761923488671866,1
421,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4]/u,Superior Proposal,ssst,345,"[0.6761923488671866, 0.2784701754385965, 0.06963817543859649, 0.0003277184243298158]",2,421,0.6761923488671866,0.2784701754385965,0.06963817543859649,0.0003277184243298158,0.6761923488671866,2
422,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[4],.,ssst,345,"[0.6761923488671866, 0.2784701754385965, 0.06963817543859649, 0.0003277184243298158]",2,422,0.6761923488671866,0.2784701754385965,0.06963817543859649,0.0003277184243298158,0.6761923488671866,2
423,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[7],56,n,346,"[0.6803543728561753, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,423,0.6803543728561753,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6803543728561753,1
424,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[2],(i),sssn,347,"[0.6817963339232265, 0.265219649122807, 0.01116778947368421, 0.0003277184243298158]",1,424,0.6817963339232265,0.265219649122807,0.01116778947368421,0.0003277184243298158,0.6817963339232265,1
